region_id	chrom	length
1 #chrom 0
2 chr1 1862
3 chr1 114
4 chr1 44
5 chr1 33
6 chr1 58
7 chr1 22
8 chr1 53
9 chr1 902
10 chr1 48
11 chr1 61
12 chr1 115
13 chr1 50
14 chr1 2552
15 chr1 167
16 chr1 3565
17 chr1 1479
18 chr1 117
19 chr1 26
20 chr1 161
21 chr1 950
22 chr1 65
23 chr1 2028
24 chr1 4787
25 chr1 597
26 chr1 75
27 chr1 260
28 chr1 151
29 chr1 52
30 chr1 347
31 chr1 1274
32 chr1 4564
33 chr1 30
34 chr1 233
35 chr1 48
36 chr1 53
37 chr1 602
38 chr1 836
39 chr1 813
40 chr1 86
41 chr1 55
42 chr1 469
43 chr1 185
44 chr1 76
45 chr1 465
46 chr1 545
47 chr1 469
48 chr1 151
49 chr1 21
50 chr1 105
51 chr1 743
52 chr1 119
53 chr1 140
54 chr1 88
55 chr1 383
56 chr1 110
57 chr1 144
58 chr1 131
59 chr1 146
60 chr1 464
61 chr1 90
62 chr1 29
63 chr1 92
64 chr1 38
65 chr1 387
66 chr1 121
67 chr1 65
68 chr1 480
69 chr1 106
70 chr1 557
71 chr1 77
72 chr1 39
73 chr1 26
74 chr1 508
75 chr1 68
76 chr1 101
77 chr1 33
78 chr1 109
79 chr1 169
80 chr1 686
81 chr1 129
82 chr1 59
83 chr1 160
84 chr1 53
85 chr1 74
86 chr1 109
87 chr1 358
88 chr1 36
89 chr1 1454
90 chr1 75
91 chr1 101
92 chr1 97
93 chr1 329
94 chr1 157
95 chr1 440
96 chr1 30
97 chr1 61
98 chr1 252
99 chr1 135
100 chr1 130
101 chr1 525
102 chr1 25
103 chr1 912
104 chr1 4387
105 chr1 77
106 chr1 47
107 chr1 4996
108 chr1 109
109 chr1 74
110 chr1 1783
111 chr1 648
112 chr1 3965
113 chr1 123
114 chr1 660
115 chr1 821
116 chr1 172
117 chr1 985
118 chr1 144
119 chr1 2182
120 chr1 2123
121 chr1 1827
122 chr1 23
123 chr1 90
124 chr1 155
125 chr1 174
126 chr1 1399
127 chr1 693
128 chr1 147
129 chr1 609
130 chr1 113
131 chr1 34
132 chr1 68
133 chr1 257
134 chr1 408
135 chr1 91
136 chr1 359
137 chr1 1140
138 chr1 104
139 chr1 1721
140 chr1 1973
141 chr1 176
142 chr1 29
143 chr1 66
144 chr1 55
145 chr1 319
146 chr1 1661
147 chr1 218
148 chr1 11494
149 chr1 120
150 chr1 115
151 chr1 458
152 chr1 370
153 chr1 33
154 chr1 164
155 chr1 25
156 chr1 26
157 chr1 342
158 chr1 52
159 chr1 63
160 chr1 210
161 chr1 498
162 chr1 39
163 chr1 479
164 chr1 47
165 chr1 61
166 chr1 72
167 chr1 599
168 chr1 110
169 chr1 380
170 chr1 25
171 chr1 25
172 chr1 329
173 chr1 78
174 chr1 38
175 chr1 718
176 chr1 1260
177 chr1 129
178 chr1 933
179 chr1 32
180 chr1 46
181 chr1 104
182 chr1 165
183 chr1 38
184 chr1 44
185 chr1 9177
186 chr1 3217
187 chr1 949
188 chr1 67
189 chr1 40
190 chr1 6938
191 chr1 156
192 chr1 179
193 chr1 223
194 chr1 86
195 chr1 21573
196 chr1 168
197 chr1 2945
198 chr1 7657
199 chr1 101
200 chr1 47
201 chr1 1630
202 chr1 118
203 chr1 9007
204 chr1 153
205 chr1 152
206 chr1 2993
207 chr1 17032
208 chr1 19698
209 chr1 57
210 chr1 154
211 chr1 134
212 chr1 236
213 chr1 85
214 chr1 33
215 chr1 53
216 chr1 31
217 chr1 3050
218 chr1 822
219 chr1 31
220 chr1 105
221 chr1 160
222 chr1 86
223 chr1 83
224 chr1 45
225 chr1 230
226 chr1 180
227 chr1 216
228 chr1 126
229 chr1 81
230 chr1 474
231 chr1 4419
232 chr1 1088
233 chr1 18045
234 chr1 3288
235 chr1 1794
236 chr1 124
237 chr1 59
238 chr1 6789
239 chr1 130
240 chr1 197
241 chr1 69
242 chr1 104
243 chr1 579
244 chr1 108
245 chr1 68
246 chr1 187
247 chr1 311
248 chr1 72
249 chr1 63
250 chr1 470
251 chr1 171
252 chr1 559
253 chr1 49
254 chr1 1371
255 chr1 1416
256 chr1 63
257 chr1 1177
258 chr1 370
259 chr1 85
260 chr1 52
261 chr1 862
262 chr1 150
263 chr1 5670
264 chr1 178
265 chr1 107
266 chr1 1060
267 chr1 53
268 chr1 848
269 chr1 54
270 chr1 88
271 chr1 113
272 chr1 255
273 chr1 55
274 chr1 95
275 chr1 269
276 chr1 325
277 chr1 23
278 chr1 28
279 chr1 411
280 chr1 75
281 chr1 34
282 chr1 128
283 chr1 178
284 chr1 595
285 chr1 567
286 chr1 530
287 chr1 44
288 chr1 118
289 chr1 100
290 chr1 64
291 chr1 378
292 chr1 671
293 chr1 203
294 chr1 290
295 chr1 44
296 chr1 450
297 chr1 86
298 chr1 30
299 chr1 229
300 chr1 27
301 chr1 844
302 chr1 110
303 chr1 103
304 chr1 84
305 chr1 30
306 chr1 21
307 chr1 693
308 chr1 45
309 chr1 246
310 chr1 66
311 chr1 123
312 chr1 1140
313 chr1 39
314 chr1 48
315 chr1 1403
316 chr1 73
317 chr1 967
318 chr1 60
319 chr1 29
320 chr1 53
321 chr1 652
322 chr1 374
323 chr1 43
324 chr1 333
325 chr1 175
326 chr1 100
327 chr1 58
328 chr1 53
329 chr1 304
330 chr1 51
331 chr1 222
332 chr1 30
333 chr1 79
334 chr1 93
335 chr1 416
336 chr1 918
337 chr1 85
338 chr1 130
339 chr1 55
340 chr1 57
341 chr1 94
342 chr1 54
343 chr1 565
344 chr1 42
345 chr1 946
