# This table shows the intersection of dark by depth regions by a gene annotation gff3, showing where dark by depth regions fall within gene body elements
# chrom : Chromosome of dark by depth region
# region_start : start position of dark by depth region within gene-body element
# region_end : end position of dark by depth region within gene-body element
# gene_body_id : ID of gene body element that contains this dark by depth region
# region_type : genebody element type (e.g. exon, intron, UTR, etc.)
# biotype : GENCODE biotype of gene that contains this dark by depth reigon
# gene_body_chrom : Chromosome of the genebody element
# gene_body_start : start position of the genebody element
# gene_body_end : end position of the genebody element
#chrom	start	end	gene_body_id	region_type	biotype	gene_body_chrom	gene_body_start	gene_body_end
chr1	26989	27021	WASH7P_intron_10	intron	unprocessed_pseudogene	chr1	24891	29533
chr1	66244	66325	OR4F5_intron_2	intron	protein_coding	chr1	65573	69036
chr1	66500	66535	OR4F5_intron_2	intron	protein_coding	chr1	65573	69036
chr1	153653	153687	ENSG00000241860_intron_2	intron	lncRNA	chr1	149707	155766
chr1	173695	173718	ENSG00000241860_intron_9	intron	lncRNA	chr1	172688	173752
chr1	261056	261081	ENSG00000228463_intron_1	intron	transcribed_processed_pseudogene	chr1	259025	261549
chr1	297917	297968	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	347968	348015	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	489011	489055	CICP7_exon_1	exon	processed_pseudogene	chr1	487101	489387
chr1	722238	722270	CICP3_exon_1	exon	processed_pseudogene	chr1	722092	724360
chr1	857693	857746	LINC01128_exon_9	exon	lncRNA	chr1	851926	859446
chr1	876137	876181	FAM41C_intron_4	intron	lncRNA	chr1	875155	876745
chr1	908549	908739	ENSG00000272438_intron_1	intron	lncRNA	chr1	904957	915749
chr1	909412	909482	ENSG00000272438_intron_1	intron	lncRNA	chr1	904957	915749
chr1	934044	934211	SAMD11_intron_6	intron	protein_coding	chr1	931089	935771
chr1	934357	934423	SAMD11_intron_6	intron	protein_coding	chr1	931089	935771
chr1	934523	934583	SAMD11_intron_6	intron	protein_coding	chr1	931089	935771
chr1	934677	934735	SAMD11_intron_6	intron	protein_coding	chr1	931089	935771
chr1	934760	934819	SAMD11_intron_6	intron	protein_coding	chr1	931089	935771
chr1	964677	964770	KLHL17_intron_11	intron	protein_coding	chr1	964530	964962
chr1	977124	977157	PERM1_intron_2	intron	protein_coding	chr1	976624	978880
chr1	977346	977620	PERM1_intron_2	intron	protein_coding	chr1	976624	978880
chr1	977680	977870	PERM1_intron_2	intron	protein_coding	chr1	976624	978880
chr1	977947	978014	PERM1_intron_2	intron	protein_coding	chr1	976624	978880
chr1	1065023	1065118	ENSG00000217801_intron_6	intron	transcribed_unprocessed_pseudogene	chr1	1064589	1065351
chr1	1139873	1139907	LINC01342_intron_1	intron	lncRNA	chr1	1137110	1140824
chr1	1141124	1141551	LINC01342_intron_2	intron	lncRNA	chr1	1141032	1142738
chr1	1232278	1232445	B3GALT6_exon_1	CDS	protein_coding	chr1	1232278	1233268
chr1	1244906	1244970	C1QTNF12_intron_7	intron	protein_coding	chr1	1244497	1246513
chr1	1245018	1245266	C1QTNF12_intron_7	intron	protein_coding	chr1	1244497	1246513
chr1	1284090	1284253	SCNN1D_intron_4	intron	protein_coding	chr1	1284090	1285570
chr1	1284275	1284316	SCNN1D_intron_4	intron	protein_coding	chr1	1284090	1285570
chr1	1289074	1289111	SCNN1D_intron_10	intron	protein_coding	chr1	1288037	1290270
chr1	1315730	1315768	INTS11_intron_13	intron	protein_coding	chr1	1315618	1318678
chr1	1323904	1323972	INTS11_intron_18	intron	protein_coding	chr1	1323287	1324580
chr1	1323993	1324041	INTS11_intron_18	intron	protein_coding	chr1	1323287	1324580
chr1	1349118	1349418	DVL1_UTR_3	five_prime_UTR	protein_coding	chr1	1349065	1349418
chr1	1420195	1420281	ANKRD65_exon_2	CDS	protein_coding	chr1	1420051	1420592
chr1	1420245	1420281	ANKRD65-AS1_exon_1	exon	lncRNA	chr1	1420245	1420564
chr1	1428023	1428111	TMEM88B_UTR_2	three_prime_UTR	protein_coding	chr1	1427787	1430255
chr1	1599927	1600015	FNDC10_exon_1	CDS	protein_coding	chr1	1599334	1600015
chr1	1600015	1600135	FNDC10_UTR_2	five_prime_UTR	protein_coding	chr1	1600015	1600135
chr1	1667010	1667134	SLC35E2B_intron_2	intron	protein_coding	chr1	1666019	1668326
chr1	1705541	1705578	CDK11A_intron_8	intron	protein_coding	chr1	1705025	1705641
chr1	1712954	1712999	CDK11A_intron_15	intron	protein_coding	chr1	1712427	1716345
chr1	1713128	1713183	CDK11A_intron_15	intron	protein_coding	chr1	1712427	1716345
chr1	1714529	1714571	CDK11A_intron_15	intron	protein_coding	chr1	1712427	1716345
chr1	1924138	1924218	CFAP74_intron_5	intron	protein_coding	chr1	1923929	1924390
chr1	2122161	2122254	PRKCZ_intron_14	intron	protein_coding	chr1	2116310	2133637
chr1	2122296	2122373	PRKCZ_intron_14	intron	protein_coding	chr1	2116310	2133637
chr1	2122414	2122488	PRKCZ_intron_14	intron	protein_coding	chr1	2116310	2133637
chr1	2122576	2122859	PRKCZ_intron_14	intron	protein_coding	chr1	2116310	2133637
chr1	2122960	2123016	PRKCZ_intron_14	intron	protein_coding	chr1	2116310	2133637
chr1	2123184	2123254	PRKCZ_intron_14	intron	protein_coding	chr1	2116310	2133637
chr1	2123411	2123574	PRKCZ_intron_14	intron	protein_coding	chr1	2116310	2133637
chr1	2123797	2123899	PRKCZ_intron_14	intron	protein_coding	chr1	2116310	2133637
chr1	2124006	2124107	PRKCZ_intron_14	intron	protein_coding	chr1	2116310	2133637
chr1	2194529	2194555	FAAP20_intron_5	intron	protein_coding	chr1	2194133	2194687
chr1	2228319	2228733	SKI_UTR_1	five_prime_UTR	protein_coding	chr1	2228319	2228766
chr1	2281516	2281573	SKI_intron_1	intron	protein_coding	chr1	2229735	2302977
chr1	2401269	2401309	RER1_intron_6	intron	protein_coding	chr1	2400935	2402096
chr1	2436482	2436517	PLCH2_intron_2	intron	protein_coding	chr1	2430629	2467458
chr1	2450529	2450768	PLCH2_intron_2	intron	protein_coding	chr1	2430629	2467458
chr1	2462181	2462250	PLCH2_intron_2	intron	protein_coding	chr1	2430629	2467458
chr1	2500785	2500905	PLCH2_intron_23	intron	protein_coding	chr1	2499720	2502111
chr1	2529488	2529694	HES5_exon_1	CDS	protein_coding	chr1	2529468	2529749
chr1	2592324	2592623	MMEL1_intron_3	intron	protein_coding	chr1	2592027	2592654
chr1	2641037	2641224	TTC34_UTR_1	three_prime_UTR	protein_coding	chr1	2636986	2641367
chr1	2644993	2645054	TTC34_intron_2	intron	protein_coding	chr1	2644478	2645292
chr1	2651967	2652074	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	2652115	2652158	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	2701060	2701148	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	2702632	2702667	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	2702749	2702781	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	2746290	2746331	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	2753504	2753540	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	2754233	2754280	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	2754999	2755030	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	2760233	2760265	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	2760391	2760495	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	2760977	2761110	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	2762039	2762101	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	2770373	2770414	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	3069338	3069452	PRDM16_intron_1	intron	protein_coding	chr1	3069296	3186124
chr1	3475137	3475182	ARHGEF16_intron_10	intron	protein_coding	chr1	3474782	3475969
chr1	3475224	3475352	ARHGEF16_intron_10	intron	protein_coding	chr1	3474782	3475969
chr1	4016919	4016953	ENSG00000284703_intron_1	intron	lncRNA	chr1	4016706	4018477
chr1	5744129	5744245	ENSG00000289893_intron_1	intron	lncRNA	chr1	5734553	5744375
chr1	6005223	6005294	KCNAB2_intron_4	intron	protein_coding	chr1	5996084	6018634
chr1	6005958	6006008	KCNAB2_intron_4	intron	protein_coding	chr1	5996084	6018634
chr1	6006198	6006320	KCNAB2_intron_4	intron	protein_coding	chr1	5996084	6018634
chr1	6006474	6006516	KCNAB2_intron_4	intron	protein_coding	chr1	5996084	6018634
chr1	6260951	6261045	GPR153_UTR_3	five_prime_UTR	protein_coding	chr1	6260824	6261098
chr1	6785587	6785811	CAMTA1_intron_1	intron	protein_coding	chr1	6785575	6806982
chr1	7704263	7704462	CAMTA1_intron_16	intron	protein_coding	chr1	7677733	7704837
chr1	7704919	7705004	CAMTA1_intron_17	intron	protein_coding	chr1	7704898	7732447
chr1	8423774	8423807	RERE_intron_13	intron	protein_coding	chr1	8423666	8424787
chr1	9053223	9053351	SLC2A5_intron_8	intron	protein_coding	chr1	9047734	9057447
chr1	9123273	9123375	GPR157_intron_3	intron	protein_coding	chr1	9111489	9128644
chr1	9910132	9910215	CTNNBIP1_UTR_7	five_prime_UTR	protein_coding	chr1	9910094	9910336
chr1	9910255	9910297	CTNNBIP1_UTR_7	five_prime_UTR	protein_coding	chr1	9910094	9910336
chr1	10638971	10639291	CASZ1_exon_1	CDS	protein_coding	chr1	10638941	10640059
chr1	10694526	10694938	CASZ1_intron_19	intron	protein_coding	chr1	10693912	10705491
chr1	10639241	10639291	ENSG00000272078_exon_1	exon	lncRNA	chr1	10639241	10640077
chr1	11966470	11966498	PLOD1_intron_17	intron	protein_coding	chr1	11966316	11966986
chr1	11971110	11971224	PLOD1_intron_19	intron	protein_coding	chr1	11970816	11972871
chr1	12943192	12943217	PRAMEF6_intron_3	intron	protein_coding	chr1	12942540	12945352
chr1	13049536	13049581	PRAMEF27_UTR_1	three_prime_UTR	protein_coding	chr1	13049476	13049807
chr1	13504724	13504760	LRRC38_intron_1	intron	protein_coding	chr1	13476099	13512962
chr1	14514370	14514480	KAZN_intron_3	intron	protein_coding	chr1	14304663	14598684
chr1	14924364	14924504	KAZN_exon_5	CDS	protein_coding	chr1	14924364	14924572
chr1	15684387	15684488	PLEKHM2_UTR_1	five_prime_UTR	protein_coding	chr1	15684320	15684558
