# This table shows what percentage of genes are dark by depth, stratefied by genebody element
# gene_name : Ensembl gene name
# biotype : GENCODE biotype of gene
# biotype : percent of CDS bases that are dark by depth within gene (non protein-coding genes will have value of -1)
# perc_UTR : percent of UTR bases that are dark by depth within gene (non protein-coding genes will have value of -1)
# perc_exon : percent of exonic bases that are dark by depth
# perc_intron : percent of intronic bases that are dark by depth
# perc_total : percent of total gene that is dark by depth
gene_name	biotype	perc_CDS	perc_UTR	perc_exon	perc_intron	perc_total
WASH7P	pseudogene	-1.000000	-1.000000	0.000000	0.427041	0.389028
OR4F5	protein coding	0.000000	0.000000	0.000000	2.169625	1.248784
ENSG00000241860	lincRNA	-1.000000	-1.000000	0.000000	0.241643	0.185254
ENSG00000228463	pseudogene	-1.000000	-1.000000	0.000000	0.133556	0.122769
CICP7	pseudogene	-1.000000	-1.000000	1.736672	0.000000	1.532977
CICP3	pseudogene	-1.000000	-1.000000	1.303993	0.000000	1.138385
LINC01128	lincRNA	-1.000000	-1.000000	0.276211	0.000000	0.139909
FAM41C	lincRNA	-1.000000	-1.000000	0.000000	0.655785	0.509511
ENSG00000272438	lincRNA	-1.000000	-1.000000	0.000000	2.344329	2.270687
SAMD11	protein coding	0.000000	0.000000	0.000000	2.776629	2.275809
KLHL17	protein coding	0.000000	0.000000	0.000000	3.425457	1.713729
PERM1	protein coding	0.000000	0.000000	0.000000	19.016588	9.278798
ENSG00000217801	pseudogene	-1.000000	-1.000000	0.000000	1.355014	0.982623
LINC01342	lincRNA	-1.000000	-1.000000	0.000000	7.859779	6.051996
B3GALT6	protein coding	15.757576	0.275634	5.741797	-1.000000	5.741797
C1QTNF12	protein coding	0.000000	0.000000	0.000000	10.667904	8.068288
SCNN1D	protein coding	0.522298	0.000000	0.323062	3.765359	2.570517
INTS11	protein coding	0.000000	0.000000	0.000000	2.088935	1.541749
DVL1	protein coding	0.000000	24.096386	8.971292	0.000000	2.121341
ANKRD65	protein coding	4.000000	0.000000	1.816118	0.000000	1.433264
ANKRD65-AS1	lincRNA	-1.000000	-1.000000	3.505535	0.000000	0.776778
TMEM88B	protein coding	0.000000	3.487518	2.953980	0.000000	2.166971
FNDC10	protein coding	13.069016	8.321775	9.844560	-1.000000	9.844560
SLC35E2B	protein coding	0.000000	0.000000	0.000000	0.472381	0.372753
CDK11A	protein coding	0.000000	0.000000	0.000000	1.171598	0.978251
CFAP74	protein coding	0.000000	0.000000	0.000000	0.125814	0.117236
GABRD	protein coding	0.000000	2.631579	0.623441	0.000000	0.131245
PRKCZ	protein coding	0.000000	0.000000	0.000000	0.708717	0.680821
FAAP20	protein coding	0.000000	0.000000	0.000000	0.429127	0.951909
SKI	protein coding	0.000000	10.500642	6.724762	0.085738	0.578797
RER1	protein coding	0.000000	0.000000	0.000000	0.533581	0.336577
PLCH2	protein coding	0.000000	0.000000	0.000000	0.630097	0.580752
HES5	protein coding	28.343313	0.000000	10.733182	0.000000	9.354414
