# This table shows what percentage of genes are dark by MAPQ, stratefied by genebody element
# gene_name : Ensembl gene name
# biotype : GENCODE biotype of gene
# biotype : percent of CDS bases that are dark by MAPQ within gene (non protein-coding genes will have value of -1)
# perc_UTR : percent of UTR bases that are dark by MAPQ within gene (non protein-coding genes will have value of -1)
# perc_exon : percent of exonic bases that are dark by MAPQ
# perc_intron : percent of intronic bases that are dark by MAPQ
# perc_total : percent of total gene that is dark by MAPQ
gene_name	biotype	perc_CDS	perc_UTR	perc_exon	perc_intron	perc_total
DDX11L1	pseudogene	-1.000000	-1.000000	34.890427	69.975186	46.023622
WASH7P	pseudogene	-1.000000	-1.000000	29.629630	63.614650	60.589476
MIR1302-2HG	lincRNA	-1.000000	-1.000000	69.607843	54.018692	64.244373
FAM138A	lincRNA	-1.000000	-1.000000	100.000000	100.000000	100.000000
OR4G4P	pseudogene	-1.000000	-1.000000	14.421931	-1.000000	14.421931
OR4G11P	pseudogene	-1.000000	-1.000000	0.000000	2.076396	1.626266
OR4F5	protein coding	4.281346	41.075795	27.283149	36.714567	32.711645
ENSG00000238009	lincRNA	-1.000000	-1.000000	7.033557	22.155615	20.887728
CICP27	pseudogene	-1.000000	-1.000000	23.196012	-1.000000	23.196012
ENSG00000239906	lincRNA	-1.000000	-1.000000	64.285714	0.000000	37.704918
ENSG00000241860	lincRNA	-1.000000	-1.000000	94.548822	83.987112	86.451772
ENSG00000241599	lincRNA	-1.000000	-1.000000	78.289474	100.000000	90.824838
WASH9P	pseudogene	-1.000000	-1.000000	20.845272	25.664924	25.004905
ENSG00000228463	pseudogene	-1.000000	-1.000000	40.873161	17.174178	19.088168
ENSG00000286448	lincRNA	-1.000000	-1.000000	23.401361	0.000000	9.555556
ENSG00000236601	lincRNA	-1.000000	-1.000000	100.000000	88.723160	90.437804
WBP1LP7	pseudogene	-1.000000	-1.000000	100.000000	-1.000000	100.000000
OR4F29	protein coding	100.000000	-1.000000	100.000000	-1.000000	100.000000
CICP7	pseudogene	-1.000000	-1.000000	98.263328	100.000000	98.467023
ENSG00000235146	lincRNA	-1.000000	-1.000000	22.082019	6.456572	7.844236
MTCO1P12	pseudogene	-1.000000	-1.000000	9.468223	-1.000000	9.468223
OR4F16	protein coding	100.000000	-1.000000	100.000000	-1.000000	100.000000
CICP3	pseudogene	-1.000000	-1.000000	26.609617	100.000000	35.930274
LINC01128	lincRNA	-1.000000	-1.000000	0.339510	0.000000	0.171972
PERM1	protein coding	0.000000	0.000000	0.000000	1.125592	0.549212
LINC01342	lincRNA	-1.000000	-1.000000	0.000000	6.752768	5.199602
MMP23B	protein coding	50.660502	0.000000	47.997497	33.146697	34.290323
CDK11B	protein coding	4.069975	18.023256	6.821439	3.241699	3.766763
SLC35E2B	protein coding	0.000000	0.500950	0.413341	0.000000	0.087176
