# This table shows the intersection of dark by depth regions by a gene annotation gff3, showing where dark by depth regions fall within gene body elements
# chrom : Chromosome of dark by depth region
# region_start : start position of dark by depth region within gene-body element
# region_end : end position of dark by depth region within gene-body element
# gene_body_id : ID of gene body element that contains this dark by depth region
# region_type : genebody element type (e.g. exon, intron, UTR, etc.)
# biotype : GENCODE biotype of gene that contains this dark by depth reigon
# gene_body_chrom : Chromosome of the genebody element
# gene_body_start : start position of the genebody element
# gene_body_end : end position of the genebody element
#chrom	start	end	gene_body_id	region_type	biotype	gene_body_chrom	gene_body_start	gene_body_end
chr1	12552	12625	AP006222.2_intron_1	intron	lncRNA	chr1	11831	12899
chr1	14353	14459	AC114498.1_intron_1	intron	lncRNA	chr1	14353	20565
chr1	112495	112615	OR4F21_exon_1	CDS	protein_coding	chr1	111903	112896
chr1	178449	178508	AL669831.1_intron_7	intron	transcribed_unprocessed_pseudogene	chr1	173350	182609
chr1	304831	306278	FAM41C_intron_4	intron	lncRNA	chr1	304130	306663
chr1	338512	338845	AL645608.6_intron_1	intron	lncRNA	chr1	334946	345393
chr1	405427	407964	PERM1_intron_2	intron	protein_coding	chr1	405350	408720
chr1	463766	463894	AGRN_intron_2	intron	protein_coding	chr1	452593	464241
chr1	471072	471168	AGRN_intron_5	intron	protein_coding	chr1	471017	471298
chr1	479148	479243	AGRN_intron_24	intron	protein_coding	chr1	479123	479298
chr1	494938	495297	AL390719.1_intron_7	intron	transcribed_unprocessed_pseudogene	chr1	494633	495366
chr1	516755	516996	C1orf159_intron_4	intron	protein_coding	chr1	516250	518966
chr1	544132	544281	C1orf159_intron_8	intron	protein_coding	chr1	543690	544674
chr1	567932	567990	LINC01342_intron_1	intron	lncRNA	chr1	565726	569439
chr1	568442	568660	LINC01342_intron_1	intron	lncRNA	chr1	565726	569439
chr1	569726	570201	LINC01342_intron_2	intron	lncRNA	chr1	569647	571353
chr1	673263	674230	C1QTNF12_intron_4	intron	protein_coding	chr1	673224	675446
chr1	713048	713097	SCNN1D_exon_4	CDS	protein_coding	chr1	712984	713097
chr1	713097	713577	SCNN1D_intron_4	intron	protein_coding	chr1	713097	714773
chr1	718764	718837	SCNN1D_intron_10	intron	protein_coding	chr1	717240	721796
chr1	720777	720806	SCNN1D_intron_10	intron	protein_coding	chr1	717240	721796
chr1	721092	721177	SCNN1D_intron_10	intron	protein_coding	chr1	717240	721796
chr1	747255	747360	INTS11_intron_4	intron	protein_coding	chr1	747253	747670
chr1	754041	754265	INTS11_intron_7	intron	protein_coding	chr1	753497	754283
chr1	755401	755772	INTS11_intron_8	intron	protein_coding	chr1	754800	756165
chr1	859293	861394	TMEM88B_intron_1	intron	protein_coding	chr1	858314	861437
chr1	953134	953176	ATAD3A_intron_4	intron	protein_coding	chr1	952279	953424
chr1	974513	974653	TMEM240_intron_3	intron	protein_coding	chr1	974294	974793
chr1	1064356	1064405	MIB2_intron_10	intron	protein_coding	chr1	1064209	1064796
chr1	1064716	1064739	MIB2_intron_10	intron	protein_coding	chr1	1064209	1064796
chr1	1101509	1101568	SLC35E2B_intron_2	intron	protein_coding	chr1	1100459	1102766
chr1	1358475	1358816	CFAP74_intron_5	intron	protein_coding	chr1	1358346	1358907
chr1	1363903	1364924	CFAP74_intron_11	intron	protein_coding	chr1	1363399	1365604
chr1	1404288	1404403	CFAP74_intron_27	intron	protein_coding	chr1	1403907	1405732
chr1	1424005	1424032	CFAP74_intron_36	intron	protein_coding	chr1	1423799	1424032
chr1	1604679	1604756	PRKCZ_intron_27	intron	protein_coding	chr1	1604569	1606521
chr1	1610364	1610431	PRKCZ_intron_33	intron	protein_coding	chr1	1610282	1616800
chr1	1639871	1640204	FAAP20_intron_8	intron	protein_coding	chr1	1638607	1641280
chr1	1716491	1716549	SKI_intron_4	intron	protein_coding	chr1	1683489	1738942
chr1	1716903	1716941	SKI_intron_4	intron	protein_coding	chr1	1683489	1738942
chr1	1717146	1717185	SKI_intron_4	intron	protein_coding	chr1	1683489	1738942
chr1	1718072	1718099	SKI_intron_4	intron	protein_coding	chr1	1683489	1738942
chr1	1725449	1725543	SKI_intron_4	intron	protein_coding	chr1	1683489	1738942
chr1	1745642	1745741	SKI_exon_10	CDS	protein_coding	chr1	1742541	1746139
chr1	1761128	1761197	MORN1_intron_2	intron	protein_coding	chr1	1760075	1771405
chr1	1761954	1762532	MORN1_intron_2	intron	protein_coding	chr1	1760075	1771405
chr1	1762626	1763012	MORN1_intron_2	intron	protein_coding	chr1	1760075	1771405
chr1	1763144	1763276	MORN1_intron_2	intron	protein_coding	chr1	1760075	1771405
