region_id	chrom	length
1 #chrom 0
2 chr1 1867
3 chr1 117
4 chr1 40
5 chr1 33
6 chr1 66
7 chr1 31
8 chr1 51
9 chr1 33
10 chr1 897
11 chr1 34
12 chr1 61
13 chr1 116
14 chr1 32
15 chr1 994
16 chr1 1524
17 chr1 157
18 chr1 3570
19 chr1 1472
20 chr1 96
21 chr1 164
22 chr1 25
23 chr1 937
24 chr1 55
25 chr1 2035
26 chr1 5409
27 chr1 82
28 chr1 261
29 chr1 157
30 chr1 68
31 chr1 349
32 chr1 1278
33 chr1 4367
34 chr1 138
35 chr1 27
36 chr1 107
37 chr1 47
38 chr1 72
39 chr1 597
40 chr1 832
41 chr1 683
42 chr1 82
43 chr1 63
44 chr1 35
45 chr1 462
46 chr1 102
47 chr1 26
48 chr1 451
49 chr1 537
50 chr1 467
51 chr1 148
52 chr1 723
53 chr1 69
54 chr1 129
55 chr1 35
56 chr1 301
57 chr1 99
58 chr1 127
59 chr1 45
60 chr1 52
61 chr1 324
62 chr1 62
63 chr1 28
64 chr1 73
65 chr1 37
66 chr1 371
67 chr1 123
68 chr1 21
69 chr1 489
70 chr1 105
71 chr1 53
72 chr1 573
73 chr1 73
74 chr1 44
75 chr1 27
76 chr1 364
77 chr1 100
78 chr1 46
79 chr1 100
80 chr1 108
81 chr1 34
82 chr1 66
83 chr1 684
84 chr1 130
85 chr1 159
86 chr1 51
87 chr1 67
88 chr1 107
89 chr1 362
90 chr1 23
91 chr1 1402
92 chr1 103
93 chr1 82
94 chr1 515
95 chr1 437
96 chr1 67
97 chr1 239
98 chr1 28
99 chr1 137
100 chr1 732
101 chr1 893
102 chr1 4392
103 chr1 92
104 chr1 5259
105 chr1 85
106 chr1 1923
107 chr1 660
108 chr1 3953
109 chr1 122
110 chr1 663
111 chr1 1066
112 chr1 1165
113 chr1 2191
114 chr1 2138
115 chr1 1841
116 chr1 42
117 chr1 91
118 chr1 203
119 chr1 210
120 chr1 1416
121 chr1 732
122 chr1 164
123 chr1 633
124 chr1 149
125 chr1 76
126 chr1 109
127 chr1 308
128 chr1 430
129 chr1 95
130 chr1 357
131 chr1 1308
132 chr1 1733
133 chr1 1980
134 chr1 196
135 chr1 60
136 chr1 62
137 chr1 35
138 chr1 52
139 chr1 312
140 chr1 1690
141 chr1 221
142 chr1 1615
143 chr1 102
144 chr1 29
145 chr1 82
146 chr1 889
147 chr1 254
148 chr1 74
149 chr1 1173
150 chr1 60
151 chr1 55
152 chr1 78
153 chr1 261
154 chr1 62
155 chr1 112
156 chr1 284
157 chr1 135
158 chr1 1621
159 chr1 116
160 chr1 96
161 chr1 110
162 chr1 27
163 chr1 36
164 chr1 229
165 chr1 153
166 chr1 123
167 chr1 54
168 chr1 22
169 chr1 374
170 chr1 40
171 chr1 176
172 chr1 25
173 chr1 357
174 chr1 60
175 chr1 55
176 chr1 237
177 chr1 519
178 chr1 38
179 chr1 475
180 chr1 58
181 chr1 34
182 chr1 67
183 chr1 777
184 chr1 57
185 chr1 89
186 chr1 408
187 chr1 27
188 chr1 26
189 chr1 358
190 chr1 78
191 chr1 30
192 chr1 727
193 chr1 1259
194 chr1 133
195 chr1 940
196 chr1 26
197 chr1 52
198 chr1 368
199 chr1 55
200 chr1 33
201 chr1 9185
202 chr1 3199
203 chr1 950
204 chr1 65
205 chr1 52
206 chr1 7469
207 chr1 232
208 chr1 100
209 chr1 21576
210 chr1 178
211 chr1 2943
212 chr1 7663
213 chr1 64
214 chr1 21
215 chr1 1620
216 chr1 9160
217 chr1 161
218 chr1 161
219 chr1 2989
220 chr1 17032
221 chr1 19715
222 chr1 35
223 chr1 48
224 chr1 169
225 chr1 136
226 chr1 237
227 chr1 62
228 chr1 33
229 chr1 44
230 chr1 3043
231 chr1 810
232 chr1 24
233 chr1 109
234 chr1 162
235 chr1 59
236 chr1 77
237 chr1 41
238 chr1 230
239 chr1 171
240 chr1 356
241 chr1 79
242 chr1 455
243 chr1 4390
244 chr1 1029
245 chr1 18041
246 chr1 2904
247 chr1 356
248 chr1 1813
249 chr1 138
250 chr1 69
251 chr1 6795
252 chr1 124
253 chr1 187
254 chr1 70
255 chr1 126
256 chr1 578
257 chr1 123
258 chr1 85
259 chr1 207
260 chr1 323
261 chr1 81
262 chr1 68
263 chr1 487
264 chr1 183
265 chr1 574
266 chr1 51
267 chr1 1357
268 chr1 1433
269 chr1 63
270 chr1 1197
271 chr1 43
272 chr1 414
273 chr1 106
274 chr1 82
275 chr1 929
276 chr1 161
277 chr1 5892
278 chr1 128
279 chr1 1153
280 chr1 68
281 chr1 905
282 chr1 89
283 chr1 106
284 chr1 475
285 chr1 79
286 chr1 105
287 chr1 316
288 chr1 353
289 chr1 45
290 chr1 43
291 chr1 437
292 chr1 147
293 chr1 107
294 chr1 30
295 chr1 62
296 chr1 384
297 chr1 616
298 chr1 572
299 chr1 532
300 chr1 24
301 chr1 159
302 chr1 31
303 chr1 298
304 chr1 652
305 chr1 201
306 chr1 288
307 chr1 33
308 chr1 449
309 chr1 61
310 chr1 214
311 chr1 853
312 chr1 221
313 chr1 72
314 chr1 671
315 chr1 50
316 chr1 79
317 chr1 90
318 chr1 35
319 chr1 76
320 chr1 1149
321 chr1 1399
322 chr1 35
323 chr1 965
324 chr1 44
325 chr1 25
326 chr1 35
327 chr1 648
328 chr1 383
329 chr1 33
330 chr1 308
331 chr1 152
332 chr1 109
333 chr1 63
334 chr1 54
335 chr1 293
336 chr1 44
337 chr1 218
338 chr1 32
339 chr1 68
340 chr1 433
341 chr1 886
342 chr1 58
343 chr1 59
344 chr1 72
345 chr1 71
346 chr1 47
347 chr1 555
348 chr1 26
349 chr1 941
350 chr1 114
351 chr1 31
352 chr1 1121
353 chr1 855
354 chr1 785
355 chr1 1088
356 chr1 24
357 chr1 199
358 chr1 65
359 chr1 60
360 chr1 326
361 chr1 155
362 chr1 77
363 chr1 263
364 chr1 77
365 chr1 844
366 chr1 22
367 chr1 65
368 chr1 264
369 chr1 471
370 chr1 25
371 chr1 25
372 chr1 2827
373 chr1 92
374 chr1 100
375 chr1 574
376 chr1 41
377 chr1 936
378 chr1 91
379 chr1 59
380 chr1 1045
381 chr1 21
382 chr1 3369
383 chr1 107
384 chr1 1797
385 chr1 39
386 chr1 72
387 chr1 21
388 chr1 3084
389 chr1 21
390 chr1 98
391 chr1 532
392 chr1 143
393 chr1 331
394 chr1 145
395 chr1 122
396 chr1 1101
397 chr1 136
398 chr1 75
399 chr1 1406
400 chr1 82
401 chr1 3469
402 chr1 29
403 chr1 168
404 chr1 301
405 chr1 71
406 chr1 138
407 chr1 28
408 chr1 26
409 chr1 55
410 chr1 458
411 chr1 228
412 chr1 258
413 chr1 42
414 chr1 31
415 chr1 649
416 chr1 158
417 chr1 823
418 chr1 48
419 chr1 122
420 chr1 891
421 chr1 67
422 chr1 28
423 chr1 39
424 chr1 2537
425 chr1 113
426 chr1 460
427 chr1 356
428 chr1 280
429 chr1 101
430 chr1 266
431 chr1 401
432 chr1 64
433 chr1 56
434 chr1 35
435 chr1 83
436 chr1 71
437 chr1 132
438 chr1 33
439 chr1 2571
440 chr1 21
441 chr1 1220
442 chr1 177
443 chr1 179
444 chr1 234
445 chr1 1602
446 chr1 1376
447 chr1 43
448 chr1 31
449 chr1 653
450 chr1 35
451 chr1 33
452 chr1 780
453 chr1 42
454 chr1 589
455 chr1 33
456 chr1 534
457 chr1 176
458 chr1 370
459 chr1 238
460 chr1 35
461 chr1 395
462 chr1 22
463 chr1 463
464 chr1 188
465 chr1 59
466 chr1 36
467 chr1 53
468 chr1 448
469 chr1 54
470 chr1 287
471 chr1 181
472 chr1 228
473 chr1 53
474 chr1 85
475 chr1 371
476 chr1 36
477 chr1 492
478 chr1 23
479 chr1 924
480 chr1 151
481 chr1 36
482 chr1 88
483 chr1 171
484 chr1 23
485 chr1 578
486 chr1 29
487 chr1 471
488 chr1 818
489 chr1 38
490 chr1 57
491 chr1 299
492 chr1 24
493 chr1 177
494 chr1 91
495 chr1 761
496 chr1 116
497 chr1 393
498 chr1 34
499 chr1 90
500 chr1 359
501 chr1 51
502 chr1 33
503 chr1 76
504 chr1 42
505 chr1 54
506 chr1 152
507 chr1 42
508 chr1 28
509 chr1 78
510 chr1 288
511 chr1 189
512 chr1 184
513 chr1 462
514 chr1 871
515 chr1 570
516 chr1 146
517 chr1 3150
518 chr1 60
519 chr1 770
520 chr1 4362
521 chr1 269
522 chr1 286
523 chr1 102
524 chr1 668
525 chr1 432
526 chr1 1006
527 chr1 50
528 chr1 173
529 chr1 104
530 chr1 2070
531 chr1 223
532 chr1 43
533 chr1 22
534 chr1 290
535 chr1 701
536 chr1 49
537 chr1 60
538 chr1 79
539 chr1 84
540 chr1 107
541 chr1 26
542 chr1 95
543 chr1 84
544 chr1 607
545 chr1 44
546 chr1 52
547 chr1 67
548 chr1 143
549 chr1 44
550 chr1 40
551 chr1 93
552 chr1 352
553 chr1 1622
554 chr1 688
555 chr1 114
556 chr1 1109
557 chr1 302
558 chr1 193
559 chr1 734
560 chr1 66
561 chr1 493
562 chr1 186
563 chr1 102
564 chr1 310
565 chr1 207
566 chr1 349
567 chr1 140
568 chr1 613
569 chr1 180
570 chr1 81
571 chr1 391
572 chr1 289
573 chr1 472
574 chr1 97
575 chr1 644
576 chr1 26
577 chr1 86
578 chr1 48
579 chr1 237
580 chr1 317
581 chr1 90
582 chr1 156
583 chr1 248
584 chr1 295
585 chr1 229
586 chr1 48
587 chr1 105
588 chr1 93
589 chr1 858
590 chr1 40
591 chr1 669
592 chr1 1156
593 chr1 536
594 chr1 54
595 chr1 24
596 chr1 1429
597 chr1 65
598 chr1 86
599 chr1 79
600 chr1 27
601 chr1 534
602 chr1 67
603 chr1 1145
604 chr1 592
605 chr1 1736
606 chr1 80
607 chr1 34
608 chr1 845
609 chr1 1376
610 chr1 139
611 chr1 86
612 chr1 1337
613 chr1 506
614 chr1 172
615 chr1 963
616 chr1 369
617 chr1 425
618 chr1 40
619 chr1 295
620 chr1 96
621 chr1 69
622 chr1 1595
623 chr1 152
624 chr1 73
625 chr1 43
626 chr1 64
627 chr1 32
628 chr1 100
629 chr1 80
630 chr1 31
631 chr1 767
632 chr1 46
633 chr1 42
634 chr1 618
635 chr1 33
636 chr1 195
637 chr1 84
638 chr1 39
639 chr1 32
640 chr1 1137
641 chr1 1106
642 chr1 77
643 chr1 52
644 chr1 226
645 chr1 4917
646 chr1 37
647 chr1 21
648 chr1 58
649 chr1 67
650 chr1 4369
651 chr1 80
652 chr1 48
653 chr1 11924
654 chr1 39
655 chr1 4131
656 chr1 4007
657 chr1 2367
658 chr1 65
659 chr1 2060
660 chr1 2033
661 chr1 166
662 chr1 2389
663 chr1 90
664 chr1 4123
665 chr1 4764
666 chr1 12093
667 chr1 22
668 chr1 4254
669 chr1 61
670 chr1 244
671 chr1 27
672 chr1 30
673 chr1 42
674 chr1 103
675 chr1 5275
676 chr1 462
677 chr1 38
678 chr1 48
679 chr1 1078
680 chr1 57
681 chr1 1190
682 chr1 135
683 chr1 34
684 chr1 51
685 chr1 42
686 chr1 200
687 chr1 58
688 chr1 44
689 chr1 314
690 chr1 77
691 chr1 158
692 chr1 48
693 chr1 825
694 chr1 128
695 chr1 298
696 chr1 730
697 chr1 39
698 chr1 117
699 chr1 223
700 chr1 100
701 chr1 203
702 chr1 127
703 chr1 27
704 chr1 54
705 chr1 130
706 chr1 471
707 chr1 42
708 chr1 60
709 chr1 1667
710 chr1 122
711 chr1 117
712 chr1 228
713 chr1 169
714 chr1 255
715 chr1 24
716 chr1 51
717 chr1 137
718 chr1 575
719 chr1 418
720 chr1 986
721 chr1 215
722 chr1 54
723 chr1 545
724 chr1 71
725 chr1 60
726 chr1 30
727 chr1 891
728 chr1 47
729 chr1 54
730 chr1 1326
731 chr1 1214
732 chr1 1576
733 chr1 616
734 chr1 1096
735 chr1 40
736 chr1 109
737 chr1 48
738 chr1 68
739 chr1 237
740 chr1 48
741 chr1 70
742 chr1 383
743 chr1 133
744 chr1 127
745 chr1 92
746 chr1 59
747 chr1 61
748 chr1 1490
749 chr1 26
750 chr1 41
751 chr1 70
752 chr1 709
753 chr1 640
754 chr1 1252
755 chr1 749
756 chr1 52
757 chr1 120
758 chr1 164
759 chr1 573
760 chr1 329
761 chr1 780
762 chr1 542
763 chr1 240
764 chr1 321
765 chr1 30
766 chr1 799
767 chr1 402
768 chr1 1963
769 chr1 1319
770 chr1 704
771 chr1 75
772 chr1 40
773 chr1 239
774 chr1 170
775 chr1 28
776 chr1 436
777 chr1 555
778 chr1 29
779 chr1 275
780 chr1 419
781 chr1 257
782 chr1 307
783 chr1 125
784 chr1 602
785 chr1 22
786 chr1 48
787 chr1 108
788 chr1 312
789 chr1 55
790 chr1 127
791 chr1 370
792 chr1 1005
793 chr1 181
794 chr1 347
795 chr1 107
796 chr1 211
797 chr1 238
798 chr1 1244
799 chr1 138
800 chr1 7391
801 chr1 1608
802 chr1 45
803 chr1 66
804 chr1 1011
805 chr1 32
806 chr1 371
807 chr1 505
808 chr1 140
809 chr1 59
810 chr1 429
811 chr1 219
812 chr1 111
813 chr1 1385
814 chr1 88
815 chr1 7139
816 chr1 45
817 chr1 121
818 chr1 129
819 chr1 905
820 chr1 193
821 chr1 232
822 chr1 74
823 chr1 61
824 chr1 638
825 chr1 53
826 chr1 76
827 chr1 122
828 chr1 25
829 chr1 46
830 chr1 226
831 chr1 30
832 chr1 444
833 chr1 76
834 chr1 85
835 chr1 70
836 chr1 124
837 chr1 349
838 chr1 127
839 chr1 44
840 chr1 61
841 chr1 321
842 chr1 95
843 chr1 26
844 chr1 1188
845 chr1 107
846 chr1 35
847 chr1 329
848 chr1 168
849 chr1 43
850 chr1 377
851 chr1 131
852 chr1 60
853 chr1 156
854 chr1 112
855 chr1 97
856 chr1 478
857 chr1 75
858 chr1 601
859 chr1 52
860 chr1 55
861 chr1 37
862 chr1 57
863 chr1 57
864 chr1 445
865 chr1 43
866 chr1 79
867 chr1 848
868 chr1 110
869 chr1 437
870 chr1 67
871 chr1 509
872 chr1 3605
873 chr1 457
874 chr1 59
875 chr1 3490
876 chr1 44
877 chr1 39
878 chr1 146
879 chr1 95
880 chr1 27
881 chr1 118
882 chr1 39
883 chr1 28
884 chr1 21
885 chr1 120
886 chr1 84
887 chr1 23
888 chr1 193
889 chr1 105
890 chr1 62
891 chr1 116
892 chr1 60
893 chr1 135
894 chr1 204
895 chr1 284
896 chr1 73
897 chr1 69
898 chr1 35
899 chr1 878
900 chr1 261
901 chr1 77
902 chr1 134
903 chr1 30
904 chr1 46
905 chr1 153
906 chr1 170
907 chr1 198
908 chr1 650
909 chr1 69
910 chr1 22
911 chr1 119
912 chr1 21
913 chr1 28
914 chr1 105
915 chr1 71
916 chr1 26
917 chr1 359
918 chr1 97
919 chr1 24
920 chr1 145
921 chr1 997
922 chr1 142
923 chr1 722
924 chr1 40
925 chr1 70
926 chr1 274
927 chr1 458
928 chr1 49
929 chr1 85
930 chr1 137
931 chr1 99
932 chr1 149
933 chr1 69
934 chr1 172
935 chr1 690
936 chr1 111
937 chr1 1196
938 chr1 367
939 chr1 943
940 chr1 795
941 chr1 157
942 chr1 368
943 chr1 503
944 chr1 145
945 chr1 67
946 chr1 47
947 chr1 63
948 chr1 32
949 chr1 134
950 chr1 112
951 chr1 37
952 chr1 46
953 chr1 125
954 chr1 76
955 chr1 40
956 chr1 49
957 chr1 397
958 chr1 69
959 chr1 57
960 chr1 2062
961 chr1 140
962 chr1 78
963 chr1 645
964 chr1 158
965 chr1 60
966 chr1 102
967 chr1 40
968 chr1 65
969 chr1 623
970 chr1 54
971 chr1 166
972 chr1 91
973 chr1 36
974 chr1 73
975 chr1 123
976 chr1 96
977 chr1 26
978 chr1 82
979 chr1 80
980 chr1 81
981 chr1 137
982 chr1 36
983 chr1 109
984 chr1 97
985 chr1 188
986 chr1 41
987 chr1 239
988 chr1 38
989 chr1 481
990 chr1 136
991 chr1 119
992 chr1 60
993 chr1 552
994 chr1 615
995 chr1 1171
996 chr1 76
997 chr1 170
998 chr1 36
999 chr1 45
1000 chr1 89
1001 chr1 30
1002 chr1 391
1003 chr1 1739
1004 chr1 453
1005 chr1 324
1006 chr1 72
1007 chr1 118
1008 chr1 408
1009 chr1 117
1010 chr1 135
1011 chr1 65
1012 chr1 54
1013 chr1 31
1014 chr1 161
1015 chr1 1421
1016 chr1 89
1017 chr1 599
1018 chr1 95
1019 chr1 34
1020 chr1 61
1021 chr1 21
1022 chr1 48
1023 chr1 42
1024 chr1 320
1025 chr1 86
1026 chr1 45
1027 chr1 108
1028 chr1 138
1029 chr1 142
1030 chr1 202
1031 chr1 674
1032 chr1 178
1033 chr1 85
1034 chr1 580
1035 chr1 889
1036 chr1 325
1037 chr1 109
1038 chr1 100
1039 chr1 137
1040 chr1 54
1041 chr1 610
1042 chr1 33
1043 chr1 227
1044 chr1 595
1045 chr1 114
1046 chr1 462
1047 chr1 918
1048 chr1 49
1049 chr1 191
1050 chr1 91
1051 chr1 49
1052 chr1 113
1053 chr1 51
1054 chr1 346
1055 chr1 178
1056 chr1 63
1057 chr1 44
1058 chr1 24
1059 chr1 336
1060 chr1 65
1061 chr1 60
1062 chr1 30
1063 chr1 200
1064 chr1 53
1065 chr1 141
1066 chr1 379
1067 chr1 126
1068 chr1 696
1069 chr1 474
1070 chr1 37
1071 chr1 74
1072 chr1 149
1073 chr1 30
1074 chr1 191
1075 chr1 81
1076 chr1 65
1077 chr1 455
1078 chr1 118
1079 chr1 25
1080 chr1 2908
1081 chr1 54
1082 chr1 89
1083 chr1 120
1084 chr1 116
1085 chr1 996
1086 chr1 76
1087 chr1 44
1088 chr1 62
1089 chr1 24
1090 chr1 85
1091 chr1 39
1092 chr1 472
1093 chr1 75
1094 chr1 196
1095 chr1 150
1096 chr1 38
1097 chr1 41
1098 chr1 595
1099 chr1 148
1100 chr1 226
1101 chr1 24
1102 chr1 43
1103 chr1 34
1104 chr1 87
1105 chr1 87
1106 chr1 332
1107 chr1 309
1108 chr1 108
1109 chr1 3333
1110 chr1 1361
1111 chr1 84
