region_id	chrom	length
1 #chrom 0
2 chr1 3684
3 chr1 41269
4 chr1 8814
5 chr1 100
6 chr1 2426
7 chr1 872
8 chr1 10814
9 chr1 57
10 chr1 4236
11 chr1 3635
12 chr1 38
13 chr1 115
14 chr1 177
15 chr1 76
16 chr1 34
17 chr1 2812
18 chr1 44
19 chr1 2125
20 chr1 77
21 chr1 150
22 chr1 3040
23 chr1 24677
24 chr1 355
25 chr1 381637
26 chr1 793078
27 chr1 34
28 chr1 311225
29 chr1 278480
30 chr1 31
31 chr1 282856
32 chr1 164375
33 chr1 157836
34 chr1 44775
35 chr1 50764
36 chr1 148916
37 chr1 30
38 chr1 14126
39 chr1 25
40 chr1 47188
41 chr1 25047
42 chr1 9737
43 chr1 24114
44 chr1 13694
45 chr2 5768
46 chr2 3771
47 chr2 11334
48 chr2 39159
49 chr2 30
50 chr2 435
51 chr2 104
52 chr2 26681
53 chr2 240
54 chr2 295
55 chr2 32
56 chr2 5296
57 chr2 99
58 chr2 3373
59 chr2 42
60 chr2 120509
61 chr2 51189
62 chr2 44
63 chr2 38
64 chr2 65
65 chr2 33
66 chr2 79
67 chr2 88
68 chr2 17813
69 chr2 8292
70 chr2 37
71 chr2 286
72 chr2 20923
73 chr2 19386
74 chr2 102
75 chr2 46140
76 chr2 17751
77 chr2 52
78 chr2 118
79 chr2 306
80 chr2 23443
81 chr2 12713
82 chr2 2624
83 chr2 15296
84 chr2 10488
85 chr2 107
86 chr2 7755
87 chr2 9555
88 chr2 333
89 chr2 12636
90 chr2 123
91 chr2 13298
92 chr2 5205
93 chr2 134364
94 chr2 116805
95 chr3 100
96 chr3 16347
97 chr3 2257
98 chr3 28
99 chr3 985
100 chr3 23
101 chr3 1261
102 chr3 92
103 chr3 8121
104 chr3 4515
105 chr3 18686
106 chr3 21878
107 chr3 1147
108 chr3 88
109 chr3 257
110 chr3 31
111 chr3 239
112 chr3 16469
113 chr3 86711
114 chr3 23392
115 chr3 79066
116 chr3 23191
117 chr3 117400
118 chr3 20668
119 chr3 84
120 chr3 297
121 chr3 11671
122 chr3 1047
123 chr3 23620
124 chr3 58685
125 chr3 24661
126 chr3 62685
127 chr3 66739
128 chr3 71115
129 chr3 6430
130 chr3 48476
131 chr3 180
132 chr3 75
133 chr3 2132
134 chr3 949
135 chr3 1409
136 chr3 27385
137 chr3 10387
138 chr3 56871
139 chr3 322
140 chr3 34855
141 chr3 18310
142 chr3 41
143 chr3 2692
144 chr3 644
145 chr3 178
146 chr3 2357
147 chr3 60
148 chr3 28
149 chr3 11049
150 chr3 850
151 chr3 18031
152 chr3 20475
153 chr3 27202
154 chr3 39217
155 chr3 22103
156 chr4 27648
157 chr4 7943
158 chr4 181
159 chr4 10454
160 chr4 32957
161 chr4 111
