# This table shows the intersection of dark by depth regions by a gene annotation gff3, showing where dark by depth regions fall within gene body elements
# chrom : Chromosome of dark by depth region
# region_start : start position of dark by depth region within gene-body element
# region_end : end position of dark by depth region within gene-body element
# gene_body_id : ID of gene body element that contains this dark by depth region
# region_type : genebody element type (e.g. exon, intron, UTR, etc.)
# biotype : GENCODE biotype of gene that contains this dark by depth reigon
# gene_body_chrom : Chromosome of the genebody element
# gene_body_start : start position of the genebody element
# gene_body_end : end position of the genebody element
#chrom	start	end	gene_body_id	region_type	biotype	gene_body_chrom	gene_body_start	gene_body_end
chr1	18819	18870	WASH7P_intron_9	intron	unprocessed_pseudogene	chr1	18366	24737
chr1	26967	27054	WASH7P_intron_10	intron	unprocessed_pseudogene	chr1	24891	29533
chr1	149826	149866	ENSG00000241860_intron_2	intron	lncRNA	chr1	149707	155766
chr1	153606	153722	ENSG00000241860_intron_2	intron	lncRNA	chr1	149707	155766
chr1	160179	160240	ENSG00000241860_intron_3	intron	lncRNA	chr1	155831	164262
chr1	161447	161520	ENSG00000241860_intron_3	intron	lncRNA	chr1	155831	164262
chr1	163789	163821	ENSG00000241860_intron_3	intron	lncRNA	chr1	155831	164262
chr1	166029	166093	ENSG00000241860_intron_5	intron	lncRNA	chr1	165942	167128
chr1	168352	168426	ENSG00000241860_intron_6	intron	lncRNA	chr1	168165	168609
chr1	168900	169000	ENSG00000241860_intron_7	intron	lncRNA	chr1	168767	169048
chr1	170484	170751	ENSG00000241860_intron_8	intron	lncRNA	chr1	169264	172556
chr1	171470	171924	ENSG00000241860_intron_8	intron	lncRNA	chr1	169264	172556
chr1	172556	172645	ENSG00000241860_exon_9	exon	lncRNA	chr1	172556	172688
chr1	173688	173725	ENSG00000241860_intron_9	intron	lncRNA	chr1	172688	173752
chr1	161447	161520	ENSG00000241599_exon_2	exon	lncRNA	chr1	161313	161525
chr1	297888	297968	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	347968	348011	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	487939	487974	CICP7_exon_1	exon	processed_pseudogene	chr1	487101	489387
chr1	488584	488702	CICP7_exon_1	exon	processed_pseudogene	chr1	487101	489387
chr1	488913	489136	CICP7_exon_1	exon	processed_pseudogene	chr1	487101	489387
chr1	875863	876216	FAM41C_intron_4	intron	lncRNA	chr1	875155	876745
chr1	876271	876338	FAM41C_intron_4	intron	lncRNA	chr1	875155	876745
chr1	905054	905120	ENSG00000272438_intron_1	intron	lncRNA	chr1	904957	915749
chr1	908497	908797	ENSG00000272438_intron_1	intron	lncRNA	chr1	904957	915749
chr1	909425	909484	ENSG00000272438_intron_1	intron	lncRNA	chr1	904957	915749
chr1	934062	934876	SAMD11_intron_6	intron	protein_coding	chr1	931089	935771
chr1	964651	964780	KLHL17_intron_11	intron	protein_coding	chr1	964530	964962
chr1	976793	976877	PERM1_intron_2	intron	protein_coding	chr1	976624	978880
chr1	977044	977223	PERM1_intron_2	intron	protein_coding	chr1	976624	978880
