# This table shows what percentage of genes are dark by depth, stratefied by genebody element
# gene_name : Ensembl gene name
# biotype : GENCODE biotype of gene
# biotype : percent of CDS bases that are dark by depth within gene (non protein-coding genes will have value of -1)
# perc_UTR : percent of UTR bases that are dark by depth within gene (non protein-coding genes will have value of -1)
# perc_exon : percent of exonic bases that are dark by depth
# perc_intron : percent of intronic bases that are dark by depth
# perc_total : percent of total gene that is dark by depth
gene_name	biotype	perc_CDS	perc_UTR	perc_exon	perc_intron	perc_total
AL669831.1	pseudogene	-1.000000	-1.000000	0.435391	0.192071	0.221725
LINC01409	lincRNA	-1.000000	-1.000000	0.000000	0.352127	0.264197
FAM41C	lincRNA	-1.000000	-1.000000	0.000000	9.377402	7.487725
AL645608.6	lincRNA	-1.000000	-1.000000	0.000000	1.560257	1.509679
PERM1	protein coding	0.000000	-1.000000	0.000000	41.831629	23.977556
LINC01342	lincRNA	-1.000000	-1.000000	0.000000	8.082672	6.223359
B3GALT6	protein coding	6.205421	-1.000000	6.205421	-1.000000	6.205421
C1QTNF12	protein coding	0.000000	-1.000000	0.000000	27.160494	16.818858
SCNN1D	protein coding	0.372763	-1.000000	0.372763	4.302141	3.181689
INTS11	protein coding	0.000000	-1.000000	0.000000	2.722471	1.020097
DVL1	protein coding	7.620015	-1.000000	7.620015	0.000000	2.115208
ANKRD65	protein coding	3.253878	-1.000000	3.253878	0.000000	2.567931
AL391244.1	lincRNA	-1.000000	-1.000000	6.642066	0.000000	1.471791
TMEM88B	protein coding	0.000000	-1.000000	0.000000	52.673711	45.517432
FNDC10	protein coding	9.797456	-1.000000	9.797456	-1.000000	9.797456
SLC35E2B	protein coding	0.000000	-1.000000	0.000000	0.475787	0.351421
CFAP74	protein coding	0.000000	-1.000000	0.000000	1.597422	1.395517
GABRD	protein coding	0.307804	-1.000000	0.307804	0.000000	0.148744
FAAP20	protein coding	0.000000	-1.000000	0.000000	1.387822	0.881748
SKI	protein coding	6.276531	-1.000000	6.276531	0.039570	0.538763
MORN1	protein coding	0.000000	-1.000000	0.000000	2.968537	2.512502
RER1	protein coding	0.000000	-1.000000	0.000000	4.963855	2.945382
PLCH2	protein coding	0.000000	-1.000000	0.000000	0.294675	0.255423
MMEL1	protein coding	0.000000	-1.000000	0.000000	0.594620	0.540375
TTC34	protein coding	0.510609	-1.000000	0.510609	0.044093	0.062426
PRDM16	protein coding	0.000000	-1.000000	0.000000	0.162230	0.159343
ARHGEF16	protein coding	0.000000	-1.000000	0.000000	8.653065	7.047798
MEGF6	protein coding	0.000000	-1.000000	0.000000	0.052701	0.048948
TP73	protein coding	0.000000	-1.000000	0.000000	0.359845	0.331331
AL805961.1	lincRNA	-1.000000	-1.000000	0.000000	12.391637	3.586187
BX005132.1	lincRNA	-1.000000	-1.000000	0.000000	0.426391	0.405333
NPHP4	protein coding	0.000000	-1.000000	0.000000	1.082207	0.973655
KCNAB2	protein coding	0.000000	-1.000000	0.000000	0.590587	0.497612
GPR153	protein coding	2.239695	-1.000000	2.239695	0.000000	0.683885
CAMTA1	protein coding	0.000000	-1.000000	0.000000	0.215537	0.213376
RERE	protein coding	0.000000	-1.000000	0.000000	0.006835	0.006638
SLC2A5	protein coding	0.000000	-1.000000	0.000000	1.508433	1.322372
GPR157	protein coding	0.000000	-1.000000	0.000000	1.409997	1.152161
MSTRG.35	protein coding	0.217989	-1.000000	0.217989	0.000000	0.062864
CLSTN1	protein coding	0.000000	-1.000000	0.000000	0.143408	0.135514
CTNNBIP1	protein coding	3.744757	-1.000000	3.744757	0.000000	0.201376
CASZ1	protein coding	2.823612	-1.000000	2.823612	0.276820	0.457026
