# This table shows the intersection of dark by depth regions by a gene annotation gff3, showing where dark by depth regions fall within gene body elements
# chrom : Chromosome of dark by depth region
# region_start : start position of dark by depth region within gene-body element
# region_end : end position of dark by depth region within gene-body element
# gene_body_id : ID of gene body element that contains this dark by depth region
# region_type : genebody element type (e.g. exon, intron, UTR, etc.)
# biotype : GENCODE biotype of gene that contains this dark by depth reigon
# gene_body_chrom : Chromosome of the genebody element
# gene_body_start : start position of the genebody element
# gene_body_end : end position of the genebody element
#chrom	start	end	gene_body_id	region_type	biotype	gene_body_chrom	gene_body_start	gene_body_end
chr1	153125	153153	AL669831.1_exon_1	exon	transcribed_unprocessed_pseudogene	chr1	152395	156314
chr1	168456	168486	AL669831.1_intron_3	intron	transcribed_unprocessed_pseudogene	chr1	162123	169689
chr1	178474	178501	AL669831.1_intron_7	intron	transcribed_unprocessed_pseudogene	chr1	173350	182609
chr1	199446	199478	AL669831.1_intron_13	intron	transcribed_unprocessed_pseudogene	chr1	196249	199512
chr1	216568	216657	LINC01409_intron_5	intron	lncRNA	chr1	214209	221787
chr1	304931	305072	FAM41C_intron_4	intron	lncRNA	chr1	304130	306663
chr1	305120	305326	FAM41C_intron_4	intron	lncRNA	chr1	304130	306663
chr1	305595	305730	FAM41C_intron_4	intron	lncRNA	chr1	304130	306663
chr1	305805	305971	FAM41C_intron_4	intron	lncRNA	chr1	304130	306663
chr1	306014	306098	FAM41C_intron_4	intron	lncRNA	chr1	304130	306663
chr1	338603	338766	AL645608.6_intron_1	intron	lncRNA	chr1	334946	345393
chr1	405451	405510	PERM1_intron_2	intron	protein_coding	chr1	405350	408720
chr1	405579	405802	PERM1_intron_2	intron	protein_coding	chr1	405350	408720
chr1	405873	406929	PERM1_intron_2	intron	protein_coding	chr1	405350	408720
chr1	406975	407267	PERM1_intron_2	intron	protein_coding	chr1	405350	408720
chr1	407335	407457	PERM1_intron_2	intron	protein_coding	chr1	405350	408720
chr1	407507	407654	PERM1_intron_2	intron	protein_coding	chr1	405350	408720
chr1	407814	407838	PERM1_intron_2	intron	protein_coding	chr1	405350	408720
chr1	567941	567973	LINC01342_intron_1	intron	lncRNA	chr1	565726	569439
chr1	569756	570162	LINC01342_intron_2	intron	lncRNA	chr1	569647	571353
chr1	660728	660902	B3GALT6_exon_1	CDS	protein_coding	chr1	660694	663498
chr1	673406	674198	C1QTNF12_intron_4	intron	protein_coding	chr1	673224	675446
chr1	713097	713456	SCNN1D_intron_4	intron	protein_coding	chr1	713097	714773
chr1	713478	713519	SCNN1D_intron_4	intron	protein_coding	chr1	713097	714773
chr1	718743	718777	SCNN1D_intron_10	intron	protein_coding	chr1	717240	721796
