region_id	chrom	length
1 #chrom 0
2 chr1 804
3 chr1 29
4 chr1 208
5 chr1 124
6 chr1 35
7 chr1 794
8 chr1 228
9 chr1 39
10 chr1 46
11 chr1 32
12 chr1 305
13 chr1 36
14 chr1 108
15 chr1 482
16 chr1 1408
17 chr1 169
18 chr1 89
19 chr1 204
20 chr1 752
21 chr1 1786
22 chr1 209
23 chr1 105
24 chr1 422
25 chr1 281
26 chr1 35
27 chr1 25
28 chr1 70
29 chr1 151
30 chr1 58
31 chr1 92
32 chr1 160
33 chr1 180
34 chr1 676
35 chr1 162
36 chr1 57
37 chr1 88
38 chr1 315
39 chr1 96
40 chr1 55
41 chr1 702
42 chr1 37
43 chr1 54
44 chr1 29
45 chr1 48
46 chr1 43
47 chr1 29
48 chr1 112
49 chr1 181
50 chr1 210
51 chr1 91
52 chr1 73
53 chr1 103
54 chr1 38
55 chr1 50
56 chr1 1457
57 chr1 203
58 chr1 374
59 chr1 198
60 chr1 158
61 chr1 295
62 chr1 430
63 chr1 241
64 chr1 131
65 chr1 555
66 chr1 195
67 chr1 188
68 chr1 489
69 chr1 151
70 chr1 110
71 chr1 43
72 chr1 86
73 chr1 1158
74 chr1 78
75 chr1 21
76 chr1 710
77 chr1 203
78 chr1 158
79 chr1 1473
80 chr1 79
81 chr1 1097
82 chr1 932
83 chr1 941
84 chr1 882
85 chr1 71
86 chr1 819
87 chr1 130
88 chr1 115
89 chr1 1504
90 chr1 95
91 chr1 508
92 chr1 69
93 chr1 37
94 chr1 177
95 chr1 123
96 chr1 65
97 chr1 634
98 chr1 43
99 chr1 48
100 chr1 65
101 chr1 46
102 chr1 45
103 chr1 46
104 chr1 582
105 chr1 101
106 chr1 558
107 chr1 747
108 chr1 855
109 chr1 1287
110 chr1 22
111 chr1 200
112 chr1 28
113 chr1 124
114 chr1 1963
115 chr1 137
116 chr1 240
117 chr1 432
118 chr1 119
119 chr1 152
120 chr1 2008
121 chr1 343
122 chr1 34
123 chr1 97
124 chr1 104
125 chr1 90
126 chr1 106
127 chr1 55
128 chr1 62
129 chr1 46
130 chr1 111
131 chr1 105
132 chr1 185
133 chr1 187
134 chr1 229
135 chr1 628
136 chr1 207
137 chr1 115
138 chr1 144
139 chr1 150
140 chr1 35
141 chr1 92
142 chr1 138
143 chr1 145
144 chr1 415
145 chr1 126
146 chr1 425
147 chr1 2221
148 chr1 133
149 chr1 84
150 chr1 131
151 chr1 58
152 chr1 254
153 chr1 243
154 chr1 123
155 chr1 1071
156 chr1 138
157 chr1 87
158 chr1 134
159 chr1 775
160 chr1 690
161 chr1 1021
162 chr1 182
163 chr1 116
164 chr1 74
165 chr1 72
166 chr1 574
167 chr1 104
168 chr1 240
169 chr1 567
170 chr1 282
171 chr1 389
172 chr1 76
173 chr1 2438
174 chr1 66
175 chr1 56
176 chr1 74
177 chr1 133
178 chr1 214
179 chr1 61
180 chr1 40
181 chr1 103
182 chr1 1418
183 chr1 22
184 chr1 406
185 chr1 556
186 chr1 143
187 chr1 39
188 chr1 1594
189 chr1 40
190 chr1 193
191 chr1 27
192 chr1 32
193 chr1 48
194 chr1 224
195 chr1 22
196 chr1 33
197 chr1 165
198 chr1 1269
199 chr1 71
200 chr1 86
201 chr1 2138
202 chr1 221
203 chr1 86
204 chr1 154
205 chr1 30
206 chr1 24
207 chr1 155
208 chr1 54
209 chr1 29
210 chr1 192
211 chr1 86
212 chr1 26
213 chr1 41
214 chr1 303
215 chr1 354
216 chr1 47
217 chr1 95
218 chr1 99
219 chr1 85
220 chr1 126
221 chr1 999
222 chr1 1018
223 chr1 56
224 chr1 91
225 chr1 83
226 chr1 32
227 chr1 65
228 chr1 426
229 chr1 52
230 chr1 48
231 chr1 71
232 chr1 703
233 chr1 171
234 chr1 34
235 chr1 271
236 chr1 525
237 chr1 280
238 chr1 102
239 chr1 262
240 chr1 396
241 chr1 171
242 chr1 54
243 chr1 254
244 chr1 444
245 chr1 99
246 chr1 21
247 chr1 732
248 chr1 1071
249 chr1 46
250 chr1 181
251 chr1 23
252 chr1 710
253 chr1 95
254 chr1 144
255 chr1 3457
256 chr1 1495
257 chr1 96
258 chr1 37
259 chr1 28
260 chr1 134
261 chr1 540
262 chr1 91
263 chr1 35
264 chr1 34
265 chr1 52
266 chr1 119
267 chr1 49
268 chr1 151
269 chr1 81
270 chr1 64
271 chr1 30
272 chr1 36
273 chr1 546
274 chr1 803
275 chr1 37
276 chr1 31
277 chr1 23
278 chr1 349
279 chr1 27
280 chr1 44
281 chr1 437
282 chr1 61
283 chr1 185
284 chr1 46
285 chr1 38
286 chr1 50
287 chr1 210
288 chr1 131
289 chr1 98
290 chr1 402
291 chr1 249
292 chr1 50
293 chr1 73
294 chr1 443
295 chr1 33
296 chr1 551
297 chr1 265
298 chr1 383
299 chr1 34
300 chr1 56
301 chr1 86
302 chr1 273
303 chr1 214
304 chr1 133
305 chr1 1306
306 chr1 107
307 chr1 107
308 chr1 224
309 chr1 77
310 chr1 80
311 chr1 1023
312 chr1 411
313 chr1 123
314 chr1 23
315 chr1 27
316 chr1 43
317 chr1 52
318 chr1 1299
319 chr1 142
320 chr1 379
321 chr1 28
322 chr1 94
323 chr1 52
324 chr1 1047
325 chr1 41
326 chr1 22
327 chr1 495
328 chr1 21
329 chr1 97
330 chr1 112
331 chr1 134
332 chr1 93
333 chr1 33
334 chr1 24
335 chr1 22
336 chr1 113
337 chr1 726
338 chr1 75
339 chr1 25
340 chr1 1208
341 chr1 554
342 chr1 125
343 chr1 478
344 chr1 944
345 chr1 59
346 chr1 1216
347 chr1 661
348 chr1 34
349 chr1 332
350 chr1 446
351 chr1 38
352 chr1 2297
353 chr1 69
354 chr1 123
355 chr1 85
356 chr1 439
357 chr1 62
358 chr1 25
359 chr1 90
360 chr1 127
361 chr1 47
362 chr1 50
363 chr1 872
364 chr1 61
365 chr1 3668
366 chr1 1289
367 chr1 198
368 chr1 412
