# This table shows the intersection of dark by depth regions by a gene annotation gff3, showing where dark by depth regions fall within gene body elements
# chrom : Chromosome of dark by depth region
# region_start : start position of dark by depth region within gene-body element
# region_end : end position of dark by depth region within gene-body element
# gene_body_id : ID of gene body element that contains this dark by depth region
# region_type : genebody element type (e.g. exon, intron, UTR, etc.)
# biotype : GENCODE biotype of gene that contains this dark by depth reigon
# gene_body_chrom : Chromosome of the genebody element
# gene_body_start : start position of the genebody element
# gene_body_end : end position of the genebody element
#chrom	start	end	gene_body_id	region_type	biotype	gene_body_chrom	gene_body_start	gene_body_end
chr1	1101414	1101581	SLC35E2B_intron_2	intron	protein_coding	chr1	1100459	1102766
chr1	3080149	3080211	MEGF6_intron_35	intron	protein_coding	chr1	3055435	3088285
chr1	8611669	8611767	SLC2A5_intron_15	intron	protein_coding	chr1	8607012	8619056
chr1	20634537	20634573	EIF4G3_intron_1	intron	protein_coding	chr1	20634067	20637424
chr1	50443910	50444209	FAF1_intron_7	intron	protein_coding	chr1	50419347	50447007
chr1	51864942	51865264	RAB3B_intron_4	intron	protein_coding	chr1	51858301	51872065
chr1	68642452	68642552	AL033530.1_intron_2	intron	lncRNA	chr1	68575849	68741348
chr1	69824839	69825141	LRRC7_intron_10	intron	protein_coding	chr1	69809732	69858875
chr1	83601062	83601111	LINC01725_intron_3	intron	lncRNA	chr1	83592786	83641829
chr1	87668961	87669065	PKN2-AS1_intron_7	intron	lncRNA	chr1	87646236	87742684
chr1	91613370	91613684	TGFBR3_intron_16	intron	protein_coding	chr1	91611015	91615738
chr1	120334135	120334440	AC244669.1_intron_1	intron	transcribed_unprocessed_pseudogene	chr1	120281102	120350135
chr1	187370970	187370995	AL136372.2_intron_1	intron	lncRNA	chr1	187360672	187389589
chr1	201463923	201465194	LGR6_intron_2	intron	protein_coding	chr1	201461440	201472846
chr1	210245834	210249541	KCNH1_intron_6	intron	protein_coding	chr1	210162180	210264572
chr1	226602905	226603027	LINC01641_intron_3	intron	lncRNA	chr1	226598236	226606198
chr1	233526460	233526534	SLC35F3_intron_2	intron	protein_coding	chr1	233292211	233603879
chr1	236121512	236122275	ACTN2_intron_4	intron	protein_coding	chr1	236107478	236129714
chr10	409784	409821	DIP2C_intron_34	intron	protein_coding	chr10	407786	411652
chr10	1455737	1455772	ADARB2_intron_13	intron	protein_coding	chr10	1378048	1734441
chr10	7752648	7752830	KIN_exon_1	CDS	protein_coding	chr10	7751725	7756908
chr10	17689291	17690084	STAM_intron_2	intron	protein_coding	chr10	17679051	17692273
chr10	19190675	19190702	MALRD1_intron_13	intron	protein_coding	chr10	19184493	19193888
chr10	26328037	26328178	GAD2_intron_18	intron	protein_coding	chr10	26328028	26328244
chr10	30743327	30743657	SVIL2P_intron_18	intron	transcribed_unprocessed_pseudogene	chr10	30742482	30743879
chr10	51327243	51327573	SGMS1_intron_12	intron	protein_coding	chr10	51315119	51368389
chr10	54814811	54814835	PCDH15_intron_22	intron	protein_coding	chr10	54810715	54843371
chr10	64454481	64454790	MSTRG.695_intron_3	intron	protein_coding	chr10	64452982	64456475
chr10	68052843	68058903	CTNNA3_intron_14	intron	protein_coding	chr10	68043794	68088949
chr10	83514470	83514608	NRG3_intron_6	intron	protein_coding	chr10	83232760	83612007
chr10	105686674	105688681	SORCS3_intron_1	intron	protein_coding	chr10	105530029	105712283
chr10	116838343	116838661	ATRNL1_intron_34	intron	protein_coding	chr10	116825756	116839072
chr10	128323781	128323891	DOCK1_intron_49	intron	protein_coding	chr10	128320755	128328272
chr10	133367247	133367645	AL451069.2_intron_1	intron	lncRNA	chr10	133366771	133369031
chr10	134061532	134061571	ADGRA1_intron_16	intron	protein_coding	chr10	134052560	134082997
chr10	134062701	134062919	ADGRA1_intron_16	intron	protein_coding	chr10	134052560	134082997
chr10	134062996	134063159	ADGRA1_intron_16	intron	protein_coding	chr10	134052560	134082997
chr10	134063794	134064276	ADGRA1_intron_16	intron	protein_coding	chr10	134052560	134082997
chr10	134064667	134064874	ADGRA1_intron_16	intron	protein_coding	chr10	134052560	134082997
chr10	134067573	134067652	ADGRA1_intron_16	intron	protein_coding	chr10	134052560	134082997
chr11	762996	763071	EPS8L2_intron_7	intron	protein_coding	chr11	761486	771364
chr11	762996	763071	AP006621.4_intron_1	intron	lncRNA	chr11	760023	778300
chr11	1503793	1504221	BRSK2_intron_5	intron	protein_coding	chr11	1482989	1510479
chr11	8246269	8246293	RIC3_intron_8	intron	protein_coding	chr11	8232581	8249809
chr11	8257568	8257949	RIC3-DT_intron_3	intron	lncRNA	chr11	8257533	8257954
chr11	17624779	17624848	USH1C_intron_25	intron	protein_coding	chr11	17624638	17624955
chr12	21360724	21361029	RECQL_intron_9	intron	protein_coding	chr12	21356648	21362379
chr12	25303753	25304257	LMNTD1_intron_1	intron	protein_coding	chr12	25281972	25349098
