region_id	chrom	length
1 #chrom 0
2 chr1 1632
3 chr1 809
4 chr1 752
5 chr1 1256
6 chr1 1026
7 chr1 1975
8 chr1 1350
9 chr1 739
10 chr1 1792
11 chr1 4757
12 chr1 343
13 chr1 153
14 chr1 317
15 chr1 1236
16 chr1 4264
17 chr1 370
18 chr1 320
19 chr1 345
20 chr1 354
21 chr1 347
22 chr1 173
23 chr1 312
24 chr1 133
25 chr1 536
26 chr1 56
27 chr1 1424
28 chr1 480
29 chr1 465
30 chr1 3840
31 chr1 4514
32 chr1 238
33 chr1 1655
34 chr1 374
35 chr1 3453
36 chr1 239
37 chr1 416
38 chr1 922
39 chr1 1195
40 chr1 2169
41 chr1 2177
42 chr1 1659
43 chr1 485
44 chr1 664
45 chr1 696
46 chr1 621
47 chr1 281
48 chr1 243
49 chr1 635
50 chr1 1574
51 chr1 1756
52 chr1 225
53 chr1 1568
54 chr1 79
55 chr1 11502
56 chr1 315
57 chr1 260
58 chr1 331
59 chr1 402
60 chr1 309
61 chr1 397
62 chr1 244
63 chr1 608
64 chr1 891
65 chr1 726
66 chr1 9076
67 chr1 2924
68 chr1 848
69 chr1 7057
70 chr1 218
71 chr1 3671
72 chr1 17598
73 chr1 2833
74 chr1 1289
75 chr1 5824
76 chr1 1538
77 chr1 3243
78 chr1 4862
79 chr1 2859
80 chr1 14363
81 chr1 1526
82 chr1 267
83 chr1 19481
84 chr1 2230
85 chr1 403
86 chr1 370
87 chr1 208
88 chr1 1696
89 chr1 885
90 chr1 930
91 chr1 1060
92 chr1 9252
93 chr1 611
94 chr1 4670
95 chr1 600
96 chr1 203
97 chr1 848
98 chr1 1656
99 chr1 74
100 chr1 1718
101 chr1 6337
102 chr1 409
103 chr1 134
104 chr1 240
105 chr1 125
106 chr1 66
107 chr1 253
108 chr1 881
109 chr1 1108
110 chr1 1032
111 chr1 261
112 chr1 831
113 chr1 3506
114 chr1 1990
115 chr1 1049
116 chr1 827
117 chr1 330
118 chr1 189
119 chr1 435
120 chr1 364
121 chr1 63
122 chr1 546
123 chr1 334
124 chr1 542
125 chr1 1027
126 chr1 1049
127 chr1 814
128 chr1 556
129 chr1 319
130 chr1 120
131 chr1 202
132 chr1 22
133 chr1 785
134 chr1 386
135 chr1 748
136 chr1 654
137 chr1 498
138 chr1 676
139 chr1 1033
140 chr1 23
141 chr1 553
142 chr1 88
143 chr1 326
144 chr1 2683
145 chr1 438
146 chr1 838
147 chr1 846
148 chr1 3255
149 chr1 1689
150 chr1 1764
151 chr1 146
152 chr1 658
153 chr1 760
154 chr1 1261
155 chr1 3262
156 chr1 29
157 chr1 85
158 chr1 22
159 chr1 420
160 chr1 814
161 chr1 310
162 chr1 780
163 chr1 227
164 chr1 178
165 chr1 211
166 chr1 2459
167 chr1 681
168 chr1 1444
169 chr1 960
170 chr1 400
171 chr1 222
172 chr1 67
173 chr1 27
174 chr1 197
175 chr1 327
176 chr1 230
177 chr1 302
178 chr1 59
179 chr1 182
180 chr1 222
181 chr1 273
182 chr1 53
183 chr1 813
184 chr1 426
185 chr1 81
186 chr1 676
187 chr1 617
188 chr1 1176
189 chr1 11266
190 chr1 38268
191 chr1 13539
192 chr1 4668
193 chr1 1020
194 chr1 71796
195 chr1 33860
196 chr1 336
197 chr1 349
198 chr1 155
199 chr1 988
200 chr1 1853
201 chr1 1119
202 chr1 165
203 chr1 158
204 chr1 152
205 chr1 807
206 chr1 2424
207 chr1 1196
208 chr1 1020
209 chr1 1864
210 chr1 6325
211 chr1 10742
212 chr1 13115
213 chr1 10431
214 chr1 1037
215 chr1 354
216 chr1 19587
217 chr1 20342
218 chr1 257
219 chr1 395
220 chr1 364
221 chr1 134
222 chr1 256
223 chr1 473
224 chr1 69
225 chr1 709
226 chr1 414
227 chr1 615
228 chr1 263
229 chr1 1235
230 chr1 1001
231 chr1 428
232 chr1 1809
233 chr1 736
234 chr1 1184
235 chr1 1125
236 chr1 6950
237 chr1 3500
238 chr1 9328
239 chr1 11368
240 chr1 4285
241 chr1 1403
242 chr1 3483
243 chr1 431
244 chr1 228
245 chr1 6653
246 chr1 982
247 chr1 5618
248 chr1 293
249 chr1 4291
250 chr1 11937
251 chr1 3976
252 chr1 3623
253 chr1 1990
254 chr1 2026
255 chr1 410
256 chr1 271
257 chr1 1683
258 chr1 373
259 chr1 925
260 chr1 206
261 chr1 1951
262 chr1 6688
263 chr1 4513
264 chr1 12185
265 chr1 4254
266 chr1 152
267 chr1 5590
268 chr1 1938
269 chr1 994
270 chr1 222
271 chr1 557
272 chr1 525
273 chr1 1416
274 chr1 448
275 chr1 222
276 chr1 756
277 chr1 406
278 chr1 29225
279 chr1 10520
