region_id	chrom	length
1 #chrom 0
2 chr1 1581
3 chr1 196
4 chr1 742
5 chr1 1260
6 chr1 1034
7 chr1 1998
8 chr1 1361
9 chr1 742
10 chr1 1798
11 chr1 4758
12 chr1 333
13 chr1 143
14 chr1 322
15 chr1 1220
16 chr1 4264
17 chr1 369
18 chr1 322
19 chr1 343
20 chr1 351
21 chr1 347
22 chr1 195
23 chr1 248
24 chr1 122
25 chr1 525
26 chr1 1512
27 chr1 30
28 chr1 575
29 chr1 515
30 chr1 42
31 chr1 66
32 chr1 3895
33 chr1 2213
34 chr1 1328
35 chr1 1700
36 chr1 465
37 chr1 3156
38 chr1 266
39 chr1 854
40 chr1 325
41 chr1 583
42 chr1 270
43 chr1 142
44 chr1 494
45 chr1 850
46 chr1 127
47 chr1 517
48 chr1 676
49 chr1 704
50 chr1 136
51 chr1 452
52 chr1 353
53 chr1 259
54 chr1 656
55 chr1 965
56 chr1 259
57 chr1 387
58 chr1 268
59 chr1 608
60 chr1 895
61 chr1 718
62 chr1 6615
63 chr1 1743
64 chr1 127
65 chr1 1677
66 chr1 882
67 chr1 187
68 chr1 631
69 chr1 4679
70 chr1 610
71 chr1 9253
72 chr1 1062
73 chr1 921
74 chr1 882
75 chr1 1700
76 chr1 114
77 chr1 472
78 chr1 399
79 chr1 2245
80 chr1 19470
81 chr1 267
82 chr1 1520
83 chr1 14302
84 chr1 2852
85 chr1 4860
86 chr1 3278
87 chr1 1606
88 chr1 5829
89 chr1 1293
90 chr1 2852
91 chr1 17658
92 chr1 3703
93 chr1 224
94 chr1 7080
95 chr1 888
96 chr1 2960
97 chr1 9088
98 chr1 359
99 chr1 63
100 chr1 572
101 chr1 121
102 chr1 363
103 chr1 581
104 chr1 405
105 chr1 490
106 chr1 837
107 chr1 589
108 chr1 326
109 chr1 179
110 chr1 207
111 chr1 182
112 chr1 802
113 chr1 408
114 chr1 812
115 chr1 701
116 chr1 469
117 chr1 691
118 chr1 1033
119 chr1 541
120 chr1 145
121 chr1 332
122 chr1 2684
123 chr1 438
124 chr1 835
125 chr1 815
126 chr1 3250
127 chr1 1697
128 chr1 2393
129 chr1 142
130 chr1 654
131 chr1 388
132 chr1 843
133 chr1 1259
134 chr1 3261
135 chr1 73
136 chr1 198
137 chr1 136
138 chr1 485
139 chr1 827
140 chr1 247
141 chr1 745
142 chr1 235
143 chr1 2514
144 chr1 795
145 chr1 656
146 chr1 1144
147 chr1 404
148 chr1 228
149 chr1 204
150 chr1 282
151 chr1 364
152 chr1 55
153 chr1 54
154 chr1 59
155 chr1 36
156 chr1 235
157 chr1 302
158 chr1 59
159 chr1 182
160 chr1 213
161 chr1 269
162 chr1 31
163 chr1 56
164 chr1 27
165 chr1 1235
166 chr1 521
167 chr1 426
168 chr1 81
169 chr1 1266
170 chr1 436
171 chr1 617
172 chr1 277
173 chr1 852
174 chr1 436
175 chr1 3023
176 chr1 649
177 chr1 4297
178 chr1 177
179 chr1 505
180 chr1 235
181 chr1 905
182 chr1 149
183 chr1 1982
184 chr1 395
185 chr1 63
186 chr1 187
187 chr1 313
188 chr1 83
189 chr1 130
190 chr1 202
191 chr1 51
192 chr1 258
193 chr1 395
194 chr1 364
195 chr1 134
196 chr1 70
197 chr1 256
198 chr1 473
199 chr1 49
200 chr1 70
201 chr1 43
202 chr1 40
203 chr1 174
204 chr1 1027
205 chr1 1086
206 chr1 25
207 chr1 256
208 chr1 993
209 chr1 466
210 chr1 363
211 chr1 599
212 chr1 765
213 chr1 535
214 chr1 931
215 chr1 504
216 chr1 597
217 chr1 435
218 chr1 791
219 chr1 638
220 chr1 1715
221 chr1 1736
222 chr1 440
223 chr1 1555
224 chr1 335
225 chr1 1139
226 chr1 4428
227 chr1 83
228 chr1 1854
229 chr1 397
230 chr1 291
231 chr1 1114
232 chr1 1957
233 chr1 3308
234 chr1 337
235 chr1 442
236 chr1 451
237 chr1 488
238 chr1 381
239 chr1 683
240 chr1 732
241 chr1 344
242 chr1 1235
243 chr1 1933
244 chr1 2128
245 chr1 1413
246 chr1 212
247 chr1 840
248 chr1 425
249 chr1 344
250 chr1 405
251 chr1 4319
252 chr1 488
253 chr1 405
254 chr1 1511
255 chr1 1295
256 chr1 24
257 chr1 1799
258 chr1 338
259 chr1 2533
260 chr1 1626
261 chr1 809
262 chr1 905
263 chr1 172
264 chr1 954
265 chr1 715
266 chr1 1418
267 chr1 655
268 chr1 899
269 chr1 3229
270 chr1 2229
271 chr1 115
272 chr1 555
273 chr1 288
274 chr1 1994
275 chr1 56
276 chr1 86
277 chr1 273
278 chr1 72
279 chr1 2039
280 chr1 2816
281 chr1 5158
282 chr1 14957
283 chr1 870
284 chr1 6728
285 chr1 1586
286 chr1 4001
287 chr1 241
288 chr1 1506
289 chr1 727
290 chr1 121
291 chr1 1108
292 chr1 3371
293 chr1 2362
294 chr1 4905
295 chr1 5613
296 chr1 594
297 chr1 8925
298 chr1 437
299 chr1 6836
300 chr1 4760
301 chr1 607
302 chr1 45
303 chr1 362
304 chr1 1063
305 chr1 677
306 chr1 877
307 chr1 428
308 chr1 1724
309 chr1 924
310 chr1 816
311 chr1 5079
312 chr1 563
313 chr1 370
314 chr1 671
315 chr1 11954
316 chr1 5987
317 chr1 4973
318 chr1 160
319 chr1 595
320 chr1 113
321 chr1 42
322 chr1 1014
323 chr1 208
324 chr1 1721
325 chr1 120
326 chr1 2824
327 chr1 5114
328 chr1 15177
329 chr1 603
330 chr1 3647
331 chr1 2003
332 chr1 1367
333 chr1 3283
334 chr1 276
335 chr1 1508
336 chr1 991
337 chr1 87
338 chr1 3468
339 chr1 2410
340 chr1 4888
341 chr1 5465
342 chr1 908
343 chr1 9344
344 chr1 609
345 chr1 6997
346 chr1 5121
347 chr1 1128
348 chr1 375
349 chr1 847
350 chr1 212
351 chr1 510
352 chr1 439
353 chr1 1561
354 chr1 774
355 chr1 910
356 chr1 4841
357 chr1 602
358 chr1 447
359 chr1 12403
360 chr1 6509
361 chr1 4872
362 chr1 530
363 chr1 1054
364 chr1 168
365 chr1 188
366 chr1 685
367 chr1 216
368 chr1 329
369 chr1 1078
370 chr1 1135
371 chr1 7286
372 chr1 1686
373 chr1 1064
374 chr1 7035
375 chr1 788
376 chr1 23
377 chr1 203
378 chr1 553
379 chr1 350
380 chr1 960
381 chr1 206
382 chr1 341
383 chr1 33
384 chr1 33
385 chr1 21
386 chr1 484
387 chr1 55
388 chr1 58
389 chr1 1294
390 chr1 50
391 chr1 685
392 chr1 815
393 chr1 71
394 chr1 48
395 chr1 329
396 chr1 3725
397 chr1 156
398 chr1 430
399 chr1 280
400 chr1 238
401 chr1 321
402 chr1 182
403 chr1 513
404 chr1 385
405 chr1 144
406 chr1 339
407 chr1 860
408 chr1 467
409 chr1 376
410 chr1 276
411 chr1 288
412 chr1 1017
413 chr1 779
414 chr1 323
415 chr1 369
416 chr1 892
417 chr1 468
418 chr1 889
419 chr1 22
420 chr1 319
421 chr1 165
422 chr1 1846
423 chr1 490
424 chr1 873
425 chr1 402
426 chr1 259
427 chr1 72
428 chr1 1347
429 chr1 193
430 chr1 307
431 chr1 480
432 chr1 612
433 chr1 469
434 chr1 1257
435 chr1 565
436 chr1 521
437 chr1 678
438 chr1 264
439 chr1 33
440 chr1 235
441 chr1 86
442 chr1 23
443 chr1 446
444 chr1 81
445 chr1 588
446 chr1 853
447 chr1 72
448 chr1 369
449 chr1 3448
450 chr1 147
451 chr1 3479
452 chr1 474
453 chr1 214
454 chr1 536
455 chr1 591
456 chr1 1144
457 chr1 264
458 chr1 859
459 chr1 703
460 chr1 92
461 chr1 28
462 chr1 322
463 chr1 2020
464 chr1 462
465 chr1 38
466 chr1 43
467 chr1 387
468 chr1 1312
469 chr1 34
470 chr1 754
471 chr1 42
472 chr1 51
473 chr1 30
474 chr1 97
475 chr1 209
476 chr1 423
477 chr1 50
478 chr1 178
479 chr1 25
480 chr1 25
481 chr1 165
482 chr1 174
483 chr1 175
484 chr1 44
485 chr1 1356
486 chr1 459
487 chr1 22
488 chr1 649
489 chr1 399
490 chr1 115
491 chr1 889
492 chr1 1342
493 chr1 210
494 chr1 1019
495 chr1 325
496 chr1 239
497 chr1 450
498 chr1 417
499 chr1 1436
500 chr1 2203
501 chr1 63
502 chr1 318
503 chr1 77
504 chr1 75
505 chr1 154
506 chr1 37
507 chr1 10488
508 chr1 67107
509 chr1 10474
510 chr1 67055
511 chr1 2494
512 chr1 1034
513 chr1 1260
514 chr1 648
515 chr1 679
516 chr1 352
517 chr1 1506
518 chr1 539
519 chr1 1504
520 chr1 1836
521 chr1 4767
522 chr1 11621
523 chr1 7787
524 chr1 4668
525 chr1 691
526 chr1 324
527 chr1 227
528 chr1 3269
529 chr1 326
530 chr1 1476
531 chr1 573
532 chr1 829
533 chr1 387
534 chr1 973
535 chr1 1040
536 chr1 349
537 chr1 8813
538 chr1 4955
539 chr1 2726
540 chr1 6455
541 chr1 5876
542 chr1 1073
543 chr1 124
544 chr1 2273
545 chr1 199
546 chr1 5085
547 chr1 3363
548 chr1 11230
549 chr1 1075
550 chr1 333
551 chr1 1264
552 chr1 3588
553 chr1 3727
554 chr1 518
555 chr1 398
556 chr1 901
557 chr1 348
558 chr1 26
559 chr1 24
560 chr1 37
561 chr1 550
562 chr1 3390
563 chr1 286
564 chr1 5014
565 chr1 1115
566 chr1 435
567 chr1 1422
568 chr1 958
569 chr1 285
570 chr1 760
571 chr1 961
572 chr1 2799
573 chr1 105
574 chr1 4482
575 chr1 69
576 chr1 68
577 chr1 647
578 chr1 4189
579 chr1 16128
580 chr1 3219
581 chr1 3104
582 chr1 161
583 chr1 963
584 chr1 3946
585 chr1 2961
586 chr1 3543
587 chr1 475
588 chr1 16709
589 chr1 4378
590 chr1 314
591 chr1 722
592 chr1 293
593 chr1 448
594 chr1 5240
595 chr1 222
596 chr1 698
597 chr1 37
598 chr1 3112
599 chr1 1257
600 chr1 1050
601 chr1 834
602 chr1 2213
603 chr1 253
604 chr1 4978
605 chr1 242
606 chr1 3599
607 chr1 950
608 chr1 202
609 chr1 234
610 chr1 271
611 chr1 323
612 chr1 41
613 chr1 1004
614 chr1 418
615 chr1 710
616 chr1 205
617 chr1 1023
618 chr1 315
619 chr1 433
620 chr1 320
621 chr1 69
622 chr1 257
623 chr1 456
624 chr1 411
625 chr1 787
626 chr1 1434
627 chr1 345
628 chr1 315
629 chr1 333
630 chr1 316
631 chr1 374
632 chr1 383
633 chr1 136
634 chr1 599
635 chr1 189
636 chr1 225
637 chr1 772
638 chr1 302
639 chr1 246
640 chr1 118
641 chr1 75
642 chr1 51
643 chr1 2678
644 chr1 41
645 chr1 1245
646 chr1 527
647 chr1 1774
648 chr1 49
649 chr1 590
650 chr1 968
651 chr1 49
652 chr1 918
653 chr1 4216
654 chr1 1540
655 chr1 582
656 chr1 546
657 chr1 2869
658 chr1 61
659 chr1 2316
660 chr1 224
661 chr1 108
662 chr1 442
663 chr1 565
664 chr1 21
665 chr1 294
666 chr1 152
667 chr1 30
668 chr1 26
669 chr1 473
670 chr1 631
671 chr1 401
672 chr1 974
673 chr1 1171
674 chr1 66
675 chr1 583
676 chr1 566
677 chr1 35
678 chr1 239
679 chr1 471
680 chr1 386
681 chr1 258
682 chr1 248
683 chr1 760
684 chr1 296
685 chr1 43
686 chr1 45
687 chr1 1076
688 chr1 136
689 chr1 699
690 chr1 257
691 chr1 44
692 chr1 115
693 chr1 160
694 chr1 374
695 chr1 866
696 chr1 89
697 chr1 194
698 chr1 290
699 chr1 802
700 chr1 41
701 chr1 296
702 chr1 515
703 chr1 223
704 chr1 36
705 chr1 203
706 chr1 58
707 chr1 121
708 chr1 472
709 chr1 183
710 chr1 852
711 chr1 291
712 chr1 1994
713 chr1 3972
714 chr1 1018
715 chr1 3173
716 chr1 3842
717 chr1 32
718 chr1 1051
719 chr1 94
720 chr1 420
721 chr1 750
722 chr1 1371
723 chr1 1474
724 chr1 1249
725 chr1 1586
726 chr1 26
727 chr1 104
728 chr1 984
729 chr1 165
730 chr1 1067
731 chr1 1091
732 chr1 102
733 chr1 25
734 chr1 582
735 chr1 484
736 chr1 44
737 chr1 29
738 chr1 881
739 chr1 608
740 chr1 448
741 chr1 1517
742 chr1 844
743 chr1 406
744 chr1 962
745 chr1 450
746 chr1 257
747 chr1 424
748 chr1 359
749 chr1 213
750 chr1 936
751 chr1 267
752 chr1 400
753 chr1 270
754 chr1 492
755 chr1 620
756 chr1 2444
757 chr1 584
758 chr1 412
759 chr1 1817
760 chr1 367
761 chr1 1642
762 chr1 1630
763 chr1 7851
764 chr1 2135
765 chr1 5519
766 chr1 734
767 chr1 4394
768 chr1 534
769 chr1 9369
770 chr1 6452
771 chr1 1323
772 chr1 1430
773 chr1 4794
774 chr1 271
775 chr1 270
776 chr1 428
777 chr1 576
778 chr1 420
779 chr1 689
780 chr1 584
781 chr1 176
782 chr1 54
783 chr1 504
784 chr1 668
785 chr1 1303
786 chr1 897
787 chr1 76
788 chr1 773
789 chr1 1847
790 chr1 316
791 chr1 1209
792 chr1 27
793 chr1 697
794 chr1 160
795 chr1 1885
796 chr1 393
797 chr1 221
798 chr1 338
799 chr1 838
800 chr1 643
801 chr1 196
802 chr1 1747
803 chr1 841
804 chr1 504
805 chr1 108
806 chr1 658
807 chr1 332
808 chr1 9106
809 chr1 1868
810 chr1 964
811 chr1 1023
812 chr1 3272
813 chr1 1753
814 chr1 1001
815 chr1 91
816 chr1 1861
817 chr1 6650
818 chr1 795
819 chr1 1391
820 chr1 2887
821 chr1 959
822 chr1 529
823 chr1 271
824 chr1 2340
825 chr1 2764
826 chr1 265
827 chr1 8495
828 chr1 3650
829 chr1 2692
830 chr1 6030
831 chr1 2699
832 chr1 2000
833 chr1 2967
834 chr1 2850
835 chr1 485
836 chr1 731
837 chr1 1915
838 chr1 1268
839 chr1 326
840 chr1 997
841 chr1 2341
842 chr1 1475
843 chr1 381
844 chr1 72
845 chr1 513
846 chr1 256
847 chr1 23
848 chr1 1517
849 chr1 583
850 chr1 793
851 chr1 1016
852 chr1 21
853 chr1 38
854 chr1 636
855 chr1 135
856 chr1 433
857 chr1 262
858 chr1 302
859 chr1 32
860 chr1 145
861 chr1 258
862 chr1 699
863 chr1 460
864 chr1 266
865 chr1 801
866 chr1 304
867 chr1 24
868 chr1 139
869 chr1 1886
870 chr1 922
871 chr1 1341
872 chr1 496
873 chr1 972
874 chr1 354
875 chr1 2533
876 chr1 1284
877 chr1 3112
878 chr1 808
879 chr1 1689
880 chr1 583
881 chr1 1035
882 chr1 311
883 chr1 145
884 chr1 387
885 chr1 1074
886 chr1 1106
887 chr1 516
888 chr1 167
889 chr1 396
890 chr1 83
891 chr1 2286
892 chr1 2506
893 chr1 1350
894 chr1 698
895 chr1 80
896 chr1 26
897 chr1 523
898 chr1 301
899 chr1 30
900 chr1 479
901 chr1 777
902 chr1 438
903 chr1 456
904 chr1 1889
905 chr1 221
906 chr1 161
907 chr1 1038
908 chr1 169
909 chr1 1274
910 chr1 495
911 chr1 559
912 chr1 228
913 chr1 676
914 chr1 449
915 chr1 546
916 chr1 792
917 chr1 519
918 chr1 261
919 chr1 137
920 chr1 691
921 chr1 80
922 chr1 902
923 chr1 434
924 chr1 302
925 chr1 409
926 chr1 684
927 chr1 375
928 chr1 515
929 chr1 561
930 chr1 1019
931 chr1 937
932 chr1 46
933 chr1 897
934 chr1 79
935 chr1 154
936 chr1 708
937 chr1 102
938 chr1 34
939 chr1 393
940 chr1 2256
941 chr1 469
942 chr1 1317
943 chr1 2564
944 chr1 1178
945 chr1 1901
946 chr1 516
947 chr1 1335
948 chr1 1241
949 chr1 57
950 chr1 1013
951 chr1 814
952 chr1 45
953 chr1 1483
954 chr1 850
955 chr1 917
956 chr1 5574
957 chr1 2840
958 chr1 1345
959 chr1 6666
960 chr1 6210
