region_id	chrom	length
1 #chrom 0
2 chr1 72576
3 chr1 44735
4 chr1 35625
5 chr1 38
6 chr1 30
7 chr1 61279
8 chr1 18603
9 chr1 1015
10 chr1 6027
11 chr1 1695
12 chr1 340
13 chr1 216
14 chr1 721
15 chr1 606
16 chr1 321
17 chr1 39
18 chr1 352
19 chr1 1438
20 chr1 296
21 chr1 47
22 chr1 17707
23 chr1 3759
24 chr1 810
25 chr1 163
26 chr1 1019
27 chr1 186
28 chr1 80
29 chr1 1452
30 chr1 32294
31 chr1 80
32 chr1 2942
33 chr1 888
34 chr1 530
35 chr1 38
36 chr1 415
37 chr1 51
38 chr1 587
39 chr1 9851
40 chr1 1026
41 chr1 4499
42 chr1 339
43 chr1 680
44 chr1 1359
45 chr1 300
46 chr1 32
47 chr1 23606
48 chr1 33
49 chr1 21
50 chr1 56622
51 chr1 53839
52 chr1 24
53 chr1 69
54 chr1 46
55 chr1 371
56 chr1 73
57 chr1 2516
58 chr1 25
59 chr1 229
60 chr1 56482
61 chr1 340
62 chr1 195
63 chr1 132
64 chr1 179
65 chr1 472
66 chr1 31
67 chr1 1149
68 chr1 36
69 chr1 4555
70 chr1 141
71 chr1 1020
72 chr1 967
73 chr1 1017
74 chr1 245
75 chr1 348
76 chr1 266
77 chr1 542
78 chr1 164
79 chr1 506
80 chr1 1992
81 chr1 102
82 chr1 59
83 chr1 77
84 chr1 193
85 chr1 96
86 chr1 64
87 chr1 23
88 chr1 24
89 chr1 27
90 chr1 103780
91 chr1 2016
92 chr1 1472
93 chr1 6482
94 chr1 4911
95 chr1 340
96 chr1 372
97 chr1 680
98 chr1 40
99 chr1 49
100 chr1 341
101 chr1 344
102 chr1 339
103 chr1 340
104 chr1 65
105 chr1 57
106 chr1 36342
107 chr1 43
108 chr1 23
109 chr1 680
110 chr1 1700
111 chr1 43511
112 chr1 2350
113 chr1 102
114 chr1 87
115 chr1 2845
116 chr1 93135
117 chr1 118
118 chr1 29
119 chr1 4268
120 chr1 723
121 chr1 1099
122 chr1 347
123 chr1 1042
124 chr1 3622
125 chr1 441
126 chr1 112
127 chr1 335
128 chr1 23
129 chr1 81
130 chr1 274
131 chr1 629
132 chr1 391
133 chr1 9118
134 chr1 53
135 chr1 3996
136 chr1 49
137 chr1 5939
138 chr1 143478
139 chr1 47
140 chr1 7474
141 chr1 119
142 chr1 5302
143 chr1 33
144 chr1 43
145 chr1 28
146 chr1 71570
147 chr1 3761
148 chr1 341
149 chr1 902
150 chr1 457
151 chr1 232
152 chr1 699
153 chr1 5264
154 chr1 1387
155 chr1 22255
156 chr1 24
157 chr1 636
158 chr1 50
159 chr1 28
160 chr1 38
161 chr1 566
162 chr1 22
163 chr1 107
164 chr1 7606
165 chr1 21
166 chr1 340
167 chr1 2885
168 chr1 346
169 chr1 29
170 chr1 622
171 chr1 68
172 chr1 679
173 chr1 1049
174 chr1 46
175 chr1 29
176 chr1 372
177 chr1 166
178 chr1 7581
179 chr1 377
180 chr1 107
181 chr1 340
182 chr1 12574
183 chr1 16377
184 chr1 101
185 chr1 26
186 chr1 29
187 chr1 10429
188 chr1 679
189 chr1 131
190 chr1 337
191 chr1 25
192 chr1 5870
193 chr1 355
194 chr1 124
195 chr1 183
196 chr1 340
197 chr1 8771
198 chr1 188
199 chr1 700
200 chr1 336
201 chr1 274
202 chr1 1533
203 chr1 553
204 chr1 1076
205 chr1 8464
206 chr1 340
207 chr1 340
208 chr1 679
209 chr1 29707
210 chr1 48
211 chr1 340
212 chr1 11307
213 chr1 201
214 chr1 2035
215 chr1 680
216 chr1 55412
217 chr1 248
218 chr1 312
219 chr1 27
220 chr1 71299
221 chr1 391
222 chr1 42991
223 chr1 32
224 chr1 98
225 chr1 25
226 chr1 2906
227 chr1 76600
228 chr1 5919
229 chr1 284
230 chr1 65
231 chr1 9012
232 chr1 1478
233 chr1 485
234 chr1 22
235 chr1 276
236 chr1 30404
237 chr1 189
238 chr1 229
239 chr1 459
240 chr1 1128
241 chr1 25
242 chr1 985
243 chr1 40
244 chr1 64232
245 chr1 23845
246 chr1 295
247 chr1 30
248 chr1 117
249 chr1 680
250 chr1 301
251 chr1 105
252 chr1 122
253 chr1 27
254 chr1 776
255 chr1 11578
256 chr1 36328
257 chr1 280
258 chr1 61
259 chr1 12698
260 chr1 45527
261 chr1 571
262 chr1 53
263 chr1 40
264 chr1 9343
265 chr1 72
266 chr1 147
267 chr1 1016
268 chr1 340
269 chr1 49
270 chr1 262
271 chr1 16974
272 chr1 36
273 chr1 17415
