# This table shows the intersection of dark by depth regions by a gene annotation gff3, showing where dark by depth regions fall within gene body elements
# chrom : Chromosome of dark by depth region
# region_start : start position of dark by depth region within gene-body element
# region_end : end position of dark by depth region within gene-body element
# gene_body_id : ID of gene body element that contains this dark by depth region
# region_type : genebody element type (e.g. exon, intron, UTR, etc.)
# biotype : GENCODE biotype of gene that contains this dark by depth reigon
# gene_body_chrom : Chromosome of the genebody element
# gene_body_start : start position of the genebody element
# gene_body_end : end position of the genebody element
#chrom	start	end	gene_body_id	region_type	biotype	gene_body_chrom	gene_body_start	gene_body_end
chr1	470971	471355	RP4-669L17.1_exon_1	exon	pseudogene	chr1	470971	471355
chr1	521369	521724	RP5-857K21.1_exon_1	exon	lincRNA	chr1	521369	521738
chr1	1362152	1362933	TMEM88B_intron_1	intron	protein_coding	chr1	1361765	1362933
chr1	1362933	1363167	TMEM88B_exon_2	CDS	protein_coding	chr1	1362933	1363167
chr1	1598460	1598573	SLC35E2B_intron_1	intron	protein_coding	chr1	1597458	1599765
chr1	4480355	4480381	RP5-1166F10.1_intron_3	intron	lincRNA	chr1	4476608	4482819
chr1	13102998	13105864	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13495254	13495283	PRAMEF16_UTR_1	five_prime_UTR	protein_coding	chr1	13495254	13495283
chr1	13495283	13495570	PRAMEF16_exon_1	CDS	protein_coding	chr1	13495283	13495570
chr1	13495570	13495966	PRAMEF16_intron_1	intron	protein_coding	chr1	13495570	13495966
chr1	13495966	13496545	PRAMEF16_exon_2	CDS	protein_coding	chr1	13495966	13496545
chr1	13496545	13496647	PRAMEF16_intron_2	intron	protein_coding	chr1	13496545	13497569
chr1	13496808	13497033	PRAMEF16_intron_2	intron	protein_coding	chr1	13496545	13497569
chr1	13497146	13497243	PRAMEF16_intron_2	intron	protein_coding	chr1	13496545	13497569
chr1	13607431	13608328	XX-FW84067D5.1_exon_1	exon	pseudogene	chr1	13607431	13608328
chr1	13608328	13609242	XX-FW84067D5.1_intron_1	intron	pseudogene	chr1	13608328	13609242
chr1	13609242	13609818	XX-FW84067D5.1_exon_2	exon	pseudogene	chr1	13609242	13609818
chr1	13609818	13610200	XX-FW84067D5.1_intron_2	intron	pseudogene	chr1	13609818	13610200
chr1	13610200	13610512	XX-FW84067D5.1_exon_3	exon	pseudogene	chr1	13610200	13610512
chr1	13610512	13611492	XX-FW84067D5.1_intron_3	intron	pseudogene	chr1	13610512	13611492
chr1	13611492	13611550	XX-FW84067D5.1_exon_4	exon	pseudogene	chr1	13611492	13611550
chr1	23130112	23130138	EPHB2_intron_4	intron	protein_coding	chr1	23111569	23189529
chr1	24274415	24275313	CNR2_intron_2	intron	protein_coding	chr1	24239852	24275915
chr1	24334371	24334455	RP11-4M23.7_exon_1	exon	pseudogene	chr1	24334371	24334455
chr1	24334455	24334766	RP11-4M23.7_intron_1	intron	pseudogene	chr1	24334455	24334766
chr1	24334766	24335009	RP11-4M23.7_exon_2	exon	pseudogene	chr1	24334766	24335009
chr1	25126415	25126517	CLIC4_intron_2	intron	protein_coding	chr1	25124342	25140584
chr1	25158703	25158740	CLIC4_intron_4	intron	protein_coding	chr1	25153607	25166350
chr1	36749217	36749269	THRAP3_intron_5	intron	protein_coding	chr1	36748301	36751968
chr1	55301955	55301979	C1orf177_intron_9	intron	protein_coding	chr1	55282795	55307288
