region_id	chrom	length
1 #chrom 0
2 chr1 2362
3 chr1 14429
4 chr1 814
5 chr1 48974
6 chr1 17452
7 chr1 174
8 chr1 1481
9 chr1 31
10 chr1 40692
11 chr1 44
12 chr1 14479
13 chr1 395
14 chr1 17516
15 chr1 25698
16 chr1 57
17 chr1 21
18 chr1 36410
19 chr1 27657
20 chr1 2283
21 chr1 73941
22 chr1 38544
23 chr1 11005
24 chr1 4215
25 chr1 5545
26 chr1 49
27 chr1 598
28 chr1 303
29 chr1 1527
30 chr1 1459
31 chr1 851
32 chr1 251
33 chr1 426
34 chr1 676
35 chr1 2011
36 chr1 116
37 chr1 22
38 chr1 24
39 chr1 1072
40 chr1 4692
41 chr1 697
42 chr1 19134
43 chr1 57404
44 chr1 2730
45 chr1 3294
46 chr1 540
47 chr1 65
48 chr1 70
49 chr1 364
50 chr1 89
51 chr1 81
52 chr1 221
53 chr1 151
54 chr1 47669
55 chr1 83202
56 chr1 7008
57 chr1 16636
58 chr1 43910
59 chr1 28112
60 chr1 915
61 chr1 18658
62 chr1 11451
63 chr1 341
64 chr2 3891
65 chr2 8738
66 chr2 20405
67 chr2 1132
68 chr2 102
69 chr2 43
70 chr2 6981
71 chr2 10306
72 chr2 12190
73 chr2 13477
74 chr2 5269
75 chr2 21
76 chr2 134864
77 chr2 52
78 chr2 117147
79 chr2 24
80 chr4 27648
81 chr4 12778
82 chr4 879
83 chr4 91
84 chr4 98
85 chr4 230
86 chr4 131
87 chr4 162
88 chr4 27
89 chr4 189
90 chr4 53
91 chr5 8848
92 chr5 22
93 chr5 25
94 chr5 100
95 chr5 43
96 chr5 12276
97 chr5 875
98 chr5 9905
99 chr5 9135
100 chr5 20723
101 chr5 12250
102 chr5 314
103 chr5 28152
104 chr7 2076
105 chr7 1581
106 chr7 64
107 chr7 2500
108 chr7 1527
109 chr7 9656
110 chr7 52
111 chr7 23
112 chr7 7222
113 chr7 21
114 chr7 399
115 chr7 584
116 chr7 51
117 chr7 1647
118 chr7 2115
119 chr7 91
120 chr7 157
121 chr7 42
122 chr7 63
123 chr7 22
124 chr7 10192
125 chr7 21935
126 chr7 204
127 chr7 13182
128 chr7 2183
129 chr7 38
130 chr7 5957
131 chr7 31437
132 chr7 6358
133 chr8 17462
134 chr8 11774
135 chr8 13583
136 chr8 18652
137 chr8 14999
138 chr9 23532
139 chr9 37
140 chr9 44497
141 chr9 2294
142 chr9 34833
143 chr9 6112
144 chr9 44394
145 chr9 4570
146 chr9 302
147 chr9 51749
148 chr9 26
149 chr9 4375
150 chr9 1069
151 chr9 28
152 chr9 196
153 chr9 33
154 chr9 23
155 chr9 20447
156 chr9 64755
157 chr9 61
158 chr9 56164
159 chr9 30
160 chr9 39694
161 chr9 4909
162 chr9 287
163 chr9 163
164 chr9 1177
165 chr9 945
166 chr9 51
167 chr9 549
168 chr9 6767
169 chr9 91
170 chr9 140
171 chr9 23
172 chr9 118
173 chr9 230
174 chr9 61
175 chr9 1639
176 chr9 254
177 chr9 74
178 chr9 238
179 chr9 38194
180 chr9 173
181 chr9 50954
182 chr9 63
183 chr9 6025
184 chr9 18033
185 chr9 1138
186 chr9 21630
187 chr9 662
188 chr9 25625
189 chr9 46
190 chr9 23
191 chr9 22
192 chr9 79
193 chr9 62771
194 chr9 22154
195 chr9 3917
196 chr9 816
197 chr9 52
198 chr9 264
199 chr9 475
200 chr9 1663
201 chr9 313
202 chr9 21
203 chr9 1951
204 chr9 296
205 chr9 75
206 chr9 80
207 chr9 94
208 chr9 46
209 chr9 73
210 chr9 18500
211 chr9 109
212 chr9 9808
213 chr9 195
214 chr9 206
215 chr9 90
216 chr9 332
217 chr9 2614
218 chr9 7066
219 chr9 13113
220 chr9 129
221 chr9 127
222 chr9 47
223 chr9 717
224 chr9 367
225 chr9 24
226 chr9 48
227 chr9 7385
228 chr9 33
229 chr9 59
230 chr9 34758
231 chr9 6909
232 chr9 2133
233 chr9 655
234 chr9 148
235 chr9 188
236 chr9 19927
237 chr9 6384
238 chr9 4616
239 chr9 976
240 chr9 349
241 chr9 995
242 chr9 29129
243 chr9 42624
244 chr9 22
245 chr10 566
246 chr10 25717
247 chr10 217
248 chr10 65
249 chr10 22
250 chr10 49192
251 chr10 779
252 chr10 22416
253 chr10 59051
254 chr10 61
255 chr10 157
256 chr10 230
257 chr10 38461
258 chr11 9476
259 chr11 4012
260 chr11 306
261 chr12 57
262 chr12 121519
263 chr15 10866
264 chr15 12318
265 chr15 59163
266 chr15 7329
267 chr15 3364
268 chr15 22
269 chr15 46448
270 chr15 18663
271 chr16 3977
272 chr16 341
273 chr16 5780
274 chr16 183
275 chr16 8732
276 chr16 22574
277 chr16 183
278 chr16 26733
279 chr16 19720
280 chr16 11459
