region_id	chrom	length
1 #chrom 0
2 chr1 799
3 chr1 26
4 chr1 205
5 chr1 123
6 chr1 34
7 chr1 775
8 chr1 236
9 chr1 36
10 chr1 59
11 chr1 330
12 chr1 45
13 chr1 129
14 chr1 491
15 chr1 1415
16 chr1 164
17 chr1 79
18 chr1 188
19 chr1 750
20 chr1 1775
21 chr1 256
22 chr1 104
23 chr1 424
24 chr1 266
25 chr1 26
26 chr1 34
27 chr1 70
28 chr1 127
29 chr1 50
30 chr1 118
31 chr1 157
32 chr1 175
33 chr1 670
34 chr1 162
35 chr1 68
36 chr1 96
37 chr1 321
38 chr1 80
39 chr1 22
40 chr1 711
41 chr1 26
42 chr1 25
43 chr1 31
44 chr1 58
45 chr1 37
46 chr1 107
47 chr1 175
48 chr1 216
49 chr1 92
50 chr1 56
51 chr1 36
52 chr1 126
53 chr1 57
54 chr1 34
55 chr1 1462
56 chr1 207
57 chr1 382
58 chr1 228
59 chr1 167
60 chr1 317
61 chr1 430
62 chr1 244
63 chr1 143
64 chr1 559
65 chr1 426
66 chr1 513
67 chr1 158
68 chr1 122
69 chr1 44
70 chr1 87
71 chr1 1166
72 chr1 72
73 chr1 714
74 chr1 204
75 chr1 160
76 chr1 1480
77 chr1 89
78 chr1 1117
79 chr1 942
80 chr1 944
81 chr1 857
82 chr1 21
83 chr1 75
84 chr1 833
85 chr1 141
86 chr1 117
87 chr1 1501
88 chr1 89
89 chr1 514
90 chr1 63
91 chr1 43
92 chr1 188
93 chr1 115
94 chr1 54
95 chr1 634
96 chr1 27
97 chr1 35
98 chr1 39
99 chr1 37
100 chr1 38
101 chr1 60
102 chr1 581
103 chr1 100
104 chr1 571
105 chr1 29
106 chr1 756
107 chr1 857
108 chr1 1307
109 chr1 47
110 chr1 208
111 chr1 39
112 chr1 2117
113 chr1 139
114 chr1 253
115 chr1 436
116 chr1 118
117 chr1 155
118 chr1 2010
119 chr1 331
120 chr1 99
121 chr1 114
122 chr1 114
123 chr1 119
124 chr1 93
125 chr1 26
126 chr1 56
127 chr1 32
128 chr1 110
129 chr1 107
130 chr1 173
131 chr1 196
132 chr1 233
133 chr1 482
134 chr1 110
135 chr1 228
136 chr1 140
137 chr1 150
138 chr1 157
139 chr1 153
140 chr1 33
141 chr1 138
142 chr1 775
143 chr1 426
144 chr1 2274
145 chr1 141
146 chr1 96
147 chr1 136
148 chr1 57
149 chr1 251
150 chr1 239
151 chr1 138
152 chr1 1076
153 chr1 154
154 chr1 89
155 chr1 142
156 chr1 802
157 chr1 699
158 chr1 1027
159 chr1 197
160 chr1 133
161 chr1 94
162 chr1 87
163 chr1 64
164 chr1 582
165 chr1 111
166 chr1 248
167 chr1 566
168 chr1 281
169 chr1 396
170 chr1 2582
171 chr1 67
172 chr1 52
173 chr1 40
174 chr1 105
175 chr1 145
176 chr1 222
177 chr1 69
178 chr1 37
179 chr1 102
180 chr1 1422
181 chr1 423
182 chr1 556
183 chr1 148
184 chr1 35
185 chr1 1593
186 chr1 23
187 chr1 191
188 chr1 24
189 chr1 22
190 chr1 49
191 chr1 191
192 chr1 21
193 chr1 28
194 chr1 174
195 chr1 154
196 chr1 1111
197 chr1 74
198 chr1 79
199 chr1 2133
200 chr1 212
201 chr1 83
202 chr1 154
203 chr1 169
204 chr1 43
205 chr1 21
206 chr1 215
207 chr1 91
208 chr1 25
209 chr1 47
210 chr1 303
211 chr1 375
212 chr1 33
213 chr1 76
214 chr1 74
215 chr1 93
216 chr1 81
217 chr1 124
218 chr1 997
219 chr1 1019
220 chr1 56
221 chr1 87
222 chr1 68
223 chr1 37
224 chr1 66
225 chr1 414
226 chr1 39
227 chr1 46
228 chr1 72
229 chr1 704
230 chr1 179
231 chr1 42
232 chr1 274
233 chr1 44
234 chr1 412
235 chr1 277
236 chr1 103
237 chr1 261
238 chr1 364
239 chr1 175
240 chr1 51
241 chr1 263
242 chr1 433
243 chr1 98
244 chr1 736
245 chr1 1056
246 chr1 45
247 chr1 236
248 chr1 55
249 chr1 776
250 chr1 93
251 chr1 153
252 chr1 3467
253 chr1 1497
254 chr1 101
255 chr1 44
256 chr1 30
257 chr1 132
258 chr1 545
259 chr1 95
260 chr1 26
261 chr1 31
262 chr1 54
263 chr1 113
264 chr1 50
265 chr1 151
266 chr1 83
267 chr1 60
268 chr1 21
269 chr1 544
270 chr1 817
271 chr1 28
272 chr1 357
273 chr1 30
274 chr1 25
275 chr1 445
276 chr1 187
277 chr1 29
278 chr1 209
279 chr1 129
