# This table shows the intersection of dark by depth regions by a gene annotation gff3, showing where dark by depth regions fall within gene body elements
# chrom : Chromosome of dark by depth region
# region_start : start position of dark by depth region within gene-body element
# region_end : end position of dark by depth region within gene-body element
# gene_body_id : ID of gene body element that contains this dark by depth region
# region_type : genebody element type (e.g. exon, intron, UTR, etc.)
# biotype : GENCODE biotype of gene that contains this dark by depth reigon
# gene_body_chrom : Chromosome of the genebody element
# gene_body_start : start position of the genebody element
# gene_body_end : end position of the genebody element
#chrom	start	end	gene_body_id	region_type	biotype	gene_body_chrom	gene_body_start	gene_body_end
chr1	470971	471355	RP4-669L17.1_exon_1	exon	pseudogene	chr1	470971	471355
chr1	13102998	13105868	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13123246	13123804	RP13-221M14.6_exon_1	exon	pseudogene	chr1	13123246	13123804
chr1	13123804	13124827	RP13-221M14.6_intron_1	intron	pseudogene	chr1	13123804	13124827
chr1	13124827	13125403	RP13-221M14.6_exon_2	exon	pseudogene	chr1	13124827	13125403
chr1	13125403	13125799	RP13-221M14.6_intron_2	intron	pseudogene	chr1	13125403	13125799
chr1	13125799	13126086	RP13-221M14.6_exon_3	exon	pseudogene	chr1	13125799	13126086
chr1	13140456	13140742	PRAMEF25_exon_1	exon	pseudogene	chr1	13140456	13140742
chr1	13140742	13141128	PRAMEF25_intron_1	intron	pseudogene	chr1	13140742	13141128
chr1	13607431	13608313	XX-FW84067D5.1_exon_1	exon	pseudogene	chr1	13607431	13608328
chr1	103822523	103822648	RP11-347K2.1_intron_1	intron	lincRNA	chr1	103817825	103827994
chr1	103824068	103827994	RP11-347K2.1_intron_1	intron	lincRNA	chr1	103817825	103827994
chr1	103827994	103828355	RP11-347K2.1_exon_2	exon	lincRNA	chr1	103827994	103828355
chr1	103822523	103822648	RP11-347K2.2_intron_2	intron	lincRNA	chr1	103821705	103832176
chr1	103824068	103832176	RP11-347K2.2_intron_2	intron	lincRNA	chr1	103821705	103832176
chr1	103832176	103832263	RP11-347K2.2_exon_3	exon	lincRNA	chr1	103832176	103832263
chr1	103832263	103835780	RP11-347K2.2_intron_3	intron	lincRNA	chr1	103832263	103835780
chr1	103835780	103835986	RP11-347K2.2_exon_4	exon	lincRNA	chr1	103835780	103835986
chr1	143647014	143647177	RNVU1-1_exon_1	exon	snRNA	chr1	143647014	143647177
chr1	144146808	144147021	NBPF8_exon_1	CDS	protein_coding	chr1	144146808	144147021
chr1	144147021	144148789	NBPF8_intron_1	intron	protein_coding	chr1	144147021	144148789
chr1	144148789	144148892	NBPF8_exon_2	CDS	protein_coding	chr1	144148789	144148892
chr1	144148892	144149726	NBPF8_intron_2	intron	protein_coding	chr1	144148892	144149726
chr1	144149726	144149941	NBPF8_exon_3	CDS	protein_coding	chr1	144149726	144149941
chr1	144149941	144150981	NBPF8_intron_3	intron	protein_coding	chr1	144149941	144150981
chr1	144150981	144151054	NBPF8_exon_4	CDS	protein_coding	chr1	144150981	144151054
chr1	144151054	144151518	NBPF8_intron_4	intron	protein_coding	chr1	144151054	144151518
chr1	144151518	144151724	NBPF8_exon_5	CDS	protein_coding	chr1	144151518	144151724
chr1	144151724	144153012	NBPF8_intron_5	intron	protein_coding	chr1	144151724	144153012
chr1	144153012	144153064	NBPF8_exon_6	CDS	protein_coding	chr1	144153012	144153064
chr1	144153064	144156971	NBPF8_intron_6	intron	protein_coding	chr1	144153064	144156971
chr1	144156971	144157135	NBPF8_exon_7	CDS	protein_coding	chr1	144156971	144157135
chr1	144157135	144158177	NBPF8_intron_7	intron	protein_coding	chr1	144157135	144158177
chr1	144158177	144158229	NBPF8_exon_8	CDS	protein_coding	chr1	144158177	144158229
chr1	144158229	144158334	NBPF8_intron_8	intron	protein_coding	chr1	144158229	144158870
chr1	144275918	144276523	LINC00623_exon_1	exon	lincRNA	chr1	144275918	144276523
chr1	144276523	144277251	LINC00623_intron_1	intron	lincRNA	chr1	144276523	144277251
chr1	144277251	144277410	LINC00623_exon_2	exon	lincRNA	chr1	144277251	144277410
chr1	144277410	144279586	LINC00623_intron_2	intron	lincRNA	chr1	144277410	144279586
chr1	144279586	144279906	LINC00623_exon_3	exon	lincRNA	chr1	144279586	144279906
chr1	144279906	144280382	LINC00623_intron_3	intron	lincRNA	chr1	144279906	144280382
chr1	144280382	144280629	LINC00623_exon_4	exon	lincRNA	chr1	144280382	144280629
chr1	144280629	144280729	LINC00623_intron_4	intron	lincRNA	chr1	144280629	144280729
chr1	144280729	144280868	LINC00623_exon_5	exon	lincRNA	chr1	144280729	144280868
chr1	144280868	144281065	LINC00623_intron_5	intron	lincRNA	chr1	144280868	144281065
chr1	144281065	144281190	LINC00623_exon_6	exon	lincRNA	chr1	144281065	144281190
chr1	144282314	144282440	LINC00623_intron_6	intron	lincRNA	chr1	144281190	144283035
chr1	144282522	144282757	LINC00623_intron_6	intron	lincRNA	chr1	144281190	144283035
chr1	144281190	144282156	LINC00623_intron_6	intron	lincRNA	chr1	144281190	144283035
chr1	144296375	144298080	LINC00623_intron_11	intron	lincRNA	chr1	144290308	144299757
chr1	144391686	144401744	AL592284.1_intron_1	intron	protein_coding	chr1	144340398	144520646
chr1	144392143	144392429	RP6-137J22.3_exon_1	exon	pseudogene	chr1	144392143	144392429
chr1	145883868	145883998	GPR89C_exon_1	CDS	protein_coding	chr1	145883868	145883998
chr1	145883998	145884854	GPR89C_intron_1	intron	protein_coding	chr1	145883998	145884854
chr1	145884854	145884935	GPR89C_exon_2	CDS	protein_coding	chr1	145884854	145884935
chr1	145884935	145897084	GPR89C_intron_2	intron	protein_coding	chr1	145884935	145897084
chr1	145897084	145897194	GPR89C_exon_3	CDS	protein_coding	chr1	145897084	145897194
chr1	145897194	145899405	GPR89C_intron_3	intron	protein_coding	chr1	145897194	145899405
chr1	145899405	145899494	GPR89C_exon_4	CDS	protein_coding	chr1	145899405	145899494
chr1	145899494	145900397	GPR89C_intron_4	intron	protein_coding	chr1	145899494	145900397
chr1	145900397	145900490	GPR89C_exon_5	CDS	protein_coding	chr1	145900397	145900490
chr1	145902218	145902264	GPR89C_intron_5	intron	protein_coding	chr1	145900490	145916724
chr1	145906995	145909027	GPR89C_intron_5	intron	protein_coding	chr1	145900490	145916724
chr1	145900490	145902028	GPR89C_intron_5	intron	protein_coding	chr1	145900490	145916724
chr1	146154947	146155521	RP4-565E6.1_intron_13	intron	sense_intronic	chr1	146149334	146155521
chr1	146155521	146155735	RP4-565E6.1_exon_14	exon	sense_intronic	chr1	146155521	146155735
chr1	146155735	146156546	RP4-565E6.1_intron_14	intron	sense_intronic	chr1	146155735	146156546
chr1	146156546	146156699	RP4-565E6.1_exon_15	exon	sense_intronic	chr1	146156546	146156699
chr1	146156699	146156939	RP4-565E6.1_intron_15	intron	sense_intronic	chr1	146156699	146156939
chr1	146156939	146157244	RP4-565E6.1_exon_16	exon	sense_intronic	chr1	146156939	146157244
chr1	146157244	146158432	RP4-565E6.1_intron_16	intron	sense_intronic	chr1	146157244	146158432
chr1	146158432	146158514	RP4-565E6.1_exon_17	exon	sense_intronic	chr1	146158432	146158514
chr1	146158514	146158980	RP4-565E6.1_intron_17	intron	sense_intronic	chr1	146158514	146158980
chr1	146158980	146159103	RP4-565E6.1_exon_18	exon	sense_intronic	chr1	146158980	146159103
chr1	223725951	223747846	CAPN8_intron_10	intron	protein_coding	chr1	223724380	223803474
chr1	246981317	246982650	KIF28P_intron_24	intron	pseudogene	chr1	246978584	246983979
chr1	246981378	246981482	RP11-397A15.4_exon_1	exon	pseudogene	chr1	246981378	246981482
chr10	47894023	47894049	FAM21B_exon_1	CDS	protein_coding	chr10	47894023	47894049
chr10	47894049	47894571	FAM21B_intron_1	intron	protein_coding	chr10	47894049	47894571
chr10	47894571	47894634	FAM21B_exon_2	CDS	protein_coding	chr10	47894571	47894634
chr10	47894634	47896655	FAM21B_intron_2	intron	protein_coding	chr10	47894634	47896655
chr10	47896655	47896829	FAM21B_exon_3	CDS	protein_coding	chr10	47896655	47896829
chr10	47896829	47899950	FAM21B_intron_3	intron	protein_coding	chr10	47896829	47899950
chr10	47899950	47900044	FAM21B_exon_4	CDS	protein_coding	chr10	47899950	47900044
chr10	47900044	47901380	FAM21B_intron_4	intron	protein_coding	chr10	47900044	47901380
chr10	47901380	47901442	FAM21B_exon_5	CDS	protein_coding	chr10	47901380	47901442
chr10	47901442	47903158	FAM21B_intron_5	intron	protein_coding	chr10	47901442	47903158
chr10	47903158	47903206	FAM21B_exon_6	CDS	protein_coding	chr10	47903158	47903206
chr10	47903206	47906677	FAM21B_intron_6	intron	protein_coding	chr10	47903206	47906677
chr10	47906677	47906788	FAM21B_exon_7	CDS	protein_coding	chr10	47906677	47906788
chr10	47906788	47907332	FAM21B_intron_7	intron	protein_coding	chr10	47906788	47907332
chr10	47907332	47907420	FAM21B_exon_8	CDS	protein_coding	chr10	47907332	47907420
chr10	47907420	47908063	FAM21B_intron_8	intron	protein_coding	chr10	47907420	47908063
chr10	47908063	47908135	FAM21B_exon_9	CDS	protein_coding	chr10	47908063	47908135
chr10	47908135	47909169	FAM21B_intron_9	intron	protein_coding	chr10	47908135	47909169
chr10	47909169	47909288	FAM21B_exon_10	CDS	protein_coding	chr10	47909169	47909288
chr10	47909288	47909363	FAM21B_intron_10	intron	protein_coding	chr10	47909288	47909761
